address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
虹梅路,上海,上海链家房地产经纪有限公司,CZ307313210,民营,2019-08-10 11:55:05,本科,无经验,链家成立于2001年，是一家以地产经纪业务为核心的全国化发展的房地产综合服务体。业务范围覆盖一二手房屋买卖、租赁、资产管理、互联网平台、海外房产、旅居房产、装饰装修等领域，是国内具有全产业服务能力的房产O2O平台。横跨华北东北华东西南等经济区，目前在北京、天津、大连、沈阳、上海、深圳、济南、青岛、烟台等31个城市设立分公司，并不断扩大服务区域，在美国、英国、加拿大也开设了海外置业，全国化的同时走向全球化。店面规模达到6000余家，仅在北京就有超过28000名专业房地产置业顾问及支持团队，链家已经成为中国具有影响力互联网房地产品牌经纪企业之一，致力于成为国内在住宅地产经纪、商业地产服务的领跑者。二．招聘岗位房产经纪人岗位解析：1.负责线上渠道的房产信息维护，打造个人的专业品牌；2.为客户提供优质的购房体验 ；3.为客户的资金安全的提供保障；4.促成买卖双方交易达成，协助双方合同签署、办理权属转移等工作 。 三．岗位要求：1 . 本科及以上学历，专业不限2．学习能力强，并具备管理素养3．阳光踏实，务实进取，有理想、有追求4．具备良好的心理素养，具备团队合作精神5．对营销管理岗感兴趣，想往管理岗位发展四．薪水报酬：1.试用期无责底薪5000元+3000元绩效+1000元补贴（首月），提成20%-70%，入职8个月新人平均工资8000-10000元/月2.团队年轻态，氛围轻松，国家传统节日发放丰厚物资福利，带薪年假及公休假，社会保险，内部员工租房，购房优惠，月度聚餐及周边团队游；3.开单赢大奖出国游，年度精英社奖金奖品加免费出国游，迎亲情带家人在人民大会堂奖励大会及国宴；4.如对住宿有需求，则向对应链家HR提需，在来沪前一周安排好住宿，个人需承担500-800/月左右的住宿管理费用；5.工作地点为上海本地，根据公司战略需求，安排在上海的徐汇、闵行、静安、宝山、黄埔、浦东新区、嘉定、奉贤、青浦等区域 五．培养机制：a.封闭式课程培训；b.一对一带教体制；c.多媒体课堂，牛人讲师授课，随时在线学习；d.多样的营销课程培训，定期区域沙龙分享交流经验。六．晋升机制：1.横向晋升（业务层面）：随着职位级别的增高，工资提成点也会增高；2.纵向晋升（管理层面）：房产经纪人---店经理---商圈经理---区域总监---运营总经理 七．联系方式：链家招聘负责人：赵自婷  15921025663（电话联系，优先安排哦）工作地点：全上海市可根据应聘者需要就近分配,上海链家总部直招应届毕业生储备干部,https://jobs.zhaopin.com/CC307313213J00249613002.htm,招15人,8K-15K
江宁路,上海-静安区,新浪上海,CZ451842820,合资,2019-08-10 10:45:30,本科,1-3年,岗位职责:1.新客户挖掘，维系老客户关系；2.沟通了解客户需求，寻求销售机会并完成销售业绩；3.协调公司内部资源，提高客户满意度；4.收集和分析市场数据，定期反馈最新信息。岗位要求:1.本科以上学历，性别不限；2.具备优秀的电话沟通技巧、表达技巧和销售技巧，普通话标准流利；3.富有开拓精神和良好服务意识，有很强的学习和沟通能力，良好的协调能力；4.喜欢销售工作，声音有亲和力、说服力、可信度强；5.勇于挑战自我，积极外向性格；6.熟悉互联网行业，有互联网、金融、保险、基金证券等行业广告销售经验者优先。,渠道销售,https://jobs.zhaopin.com/CC451842823J00228382203.htm,招1人,薪资面议
,上海,玛戈隆特骨瓷（上海）有限公司,CZ173092210,民营,2019-08-10 11:50:48,本科,1-3年,1）协助部门负责人完成品牌建设、企业形象、媒体关系维护等媒介工作，参与公司整体品牌、产品的营销策划与市场推广；2）运营维护微信公众号等自媒体，参与选题策划和内容撰写和发布；负责公司官账户的日常更新；3）负责新媒体平台的推广，提升各平台的有效粉丝数量，建设有效运营手段提升用户活跃度；4）负责推广各大渠道上进行信息更新维护，通过微信等社交平台进行口碑营销，事件营销，增加粉丝量和活跃度；5）负责事件、视频创意策划、线上活动策划和推广策略支持；6） 收集和整理行业和产品相关资料，与团队合作改善产品功能；7）面向各大新闻媒体的新闻稿件撰写及发布；8） 策划新闻选题，挖掘新闻线索，对公司进行新闻宣传；9）完成公司各类新闻的采编工作，根据部门要求对公司品牌或产品撰写原创性的文章（以宣传软文为主）；10）根据项目需要策划并制定新媒体的运营策略，策划并执行推广活动；11）负责对外PR工作，拓展并维护外部媒体资源关系网络，与KOL建立长期友好关系，建立媒体档案库；12）具有一定的数据分析能力，提取数据报表，分析数据效果并优化，负责新媒体运营数据的统计汇总和分析，总结经验与策略调整结果汇报；13）收集、研究和处理网络用户的意见和反馈信息；14）喜欢新媒体工作模式；15）完成上级领导交办的其它工作。 任职要求：1）中文系或新闻传播相关专业本科及以上学历；2） 具有优秀的统筹管理能力、全局掌控能力、团队协作能力、沟通能力等；3） 2、3年以上新媒体（微博、微信等）文案撰写经验，熟悉网络化表达方式；4）善于站在用户的角度思考问题；5）善于捕捉互联网热点事件与话题，对网络语言敏感度高，思维活跃、有创新意识和挑战精神；6）经常混迹于朋友圈、知乎、微博、豆瓣等各类互联网的论坛/社群，有较强的文案策划能力，能对社会化话题进行发想创作；7）有广告公司文案经历或媒体（自媒体/大号）相关工作经验者优先；8） 做事认真负责，积极主动，善于沟通；需要独当一面的能力；9）接受企业品牌文化，勇于创新，知识面广，思维活跃，创意优，能快速响应社会、行业热点话题，对整合传播、新闻传播、活动与事件管理均有深刻的认识与经验。10）熟练使用相关软件。,新媒体负责人（运营）,https://jobs.zhaopin.com/CC173092212J00218799606.htm,招1人,6K-8K
,上海-虹口区,上海泽为商务咨询有限公司,CZ270677610,民营,2019-08-10 12:55:33,本科,不限,"我们正在极力寻找一个能够积极开拓高层战略性商务会议的产业调研员。这个岗位主要致力于每年调研并策划3-4个具有地区性影响力的产业峰会，具体工作如下:在全球范围内对各地区主要行业进行调研和分析；协助调研主管或独立完成调查Survey的发放及回收，并撰写可行性分析报告；协助调研主管完成会议项目策划定位，制定会议议题；负责邀请行业内专家学者、企业高层、政府官员等担任会议发言或访谈嘉宾；负责会议召开前期准备及会议现场接待工作，确保会议质量及发言嘉宾的满意度；负责会后相关资料与数据分析，整理等工作；任职要求：本科以上学位有良好的中英文读写能力,英语6级或以上有良好的沟通技巧，能够面对面或通过电话，商务邮件进行很好的交流有很好的自我激励精神，充满自信有很好的组织管理和协调能力有很好的协调好人际关系能力， 刻苦的钻研精神和出色的写作能力。有较强的责任心，能在规定时间内完成任务工作环境：紧邻轨交8,3号线虹口足球场站，步行距离5分钟内；轻松的办公环境，年轻化的公司团队；丰富精彩的公司活动；良好的成长环境，提供专业的培训以及工作指导。薪资福利：签订正式劳动合同，缴纳五险一金；正常双休，每天工作8小时（朝九晚六）；员工旅游、生日福利，员工团建聚餐、节日福利等；完善的内部晋升机制（公开透明，结果导向）每年享受国家规定的带薪年假（5-20天）、法定节假日等福利.（除中国的国定假日外，还有司龄假~）发展空间大，升职快。Associate Industry Analyst and conference producerWe are seeking a highly motivated producer to develop top-level strategic business conferences. You will be responsible for programming and designing 3-4 highly profitable, large-scale conferences each year.Your primary responsibilities are:Conducting in-depth, massive research and analysis of key industries;Digesting primary and secondary sources of research information;Examining and identifying industry trends and issues;Developing your own senior advisory network on each event ;Identifying and inviting industry leaders to be the speakers;Working with our marketing teams to ensure the profitability of projects.Onsite execution of your events    You will work in a fast-paced, deadline-oriented environment and take the  responsibility for the program from its inception to execution. Consequently,  you are required to be well-organized and communicative, together with  excellent interpersonal, research, and writing skills.    In addition you have:Bachelor degree or aboveGood in both written and spoken English and Chinese, CET-6 or aboveExcellent communication skills both face-to-face and over the phone;Self-motivated and ’Can Do’ attitude;Strong organization, management and coordination skills;  In return for your commitment and hardworking, we offer a competitive salaries  plus profit share according to the events you dedicated to. Also, you will get  the internal promotion based on the merit.",助理产业调研员（海外市场）,https://jobs.zhaopin.com/CC270677619J00293669902.htm,招2人,8K-10K
徐泾,上海,上海丽兹行房地产经纪有限公司-SH-Y5,CZ418846210D00112983621,民营,2019-08-10 11:08:06,本科,1年以下,【高薪资+高提成】1、持续无责底薪7000—8000①入职第一月即无责任底薪6000+500住房补贴+500~1500学历津贴②晋级加薪：每月评定等级，A0~A15，最高可达10900元(Ps:很多公司的无责底薪只能给到3个月，我们的底薪只要你在公司没有违反诚信问题，就算一直没有开单，每个月都会有无责底薪)③活动量奖金：500/1000元，看重结果也认可每一次的业务付出，奖励过程的每一次付出2、高额的提成：佣金计提：3%—62%我们的房子最低都是价值2千万以上的（业内佣金2%），成交就是40w的佣金，按照新人最低标准10%的提成也有4W的提成，房价越高、级别越高，提成越高。3、高成交率①全国唯一一家只做高端豪宅的公司（专注高端，只做豪宅），买豪宅肯定是找我们②公司提供精确的客户资源;③新人入职平均一般3到4个月出一单，平均佣金在30-50w。  【岗位职责】为高净值客户提供专业的高端房产成交服务。1. 熟悉了解产品信息（京、沪、美、英、澳、加的豪宅项目+金融产品等）；2. 与客户面对面沟通，详细了解客户的核心诉求，通过Ipad、豪宅APP、楼盘字典等营销工具向客户介绍产品信息；3.定期向客户发送市场行情分析报告，价值对比分析报告，做客户的私属房产投资顾问；4.带客户看房、讲盘，进行磋商谈判，促成产品成交；  【晋升体制】公开、公平、透明的竞聘机制1.专业化营销路径：从豪宅顾问向豪宅专家晋升2.管理岗位晋升：入职满半年即可公开应聘丽兹行所有管理岗位3.内部转岗：运营与职能岗位均可转岗，同样的工作机会优先考虑内部伙伴  【系统培训】师徒传承制度，一对一的师徒辅导；1.针对豪宅顾问—行业知识、营销知识、交易知识、法律法规、客户维护、目标管理、谈判技巧、金融知识、心理学……2.针对销售精英——百万尖子班、LEC（真正体验高端客户生活）3.针对管理岗位——黄埔培训班、虎将训练营  【福利待遇】①公司在新天地、陆家嘴、世纪公园、徐汇等各繁华地段都有别墅区门店（相对就近分配）不用担心距离问题；②团队配合，无销售压力，我们需要做的是前期和客户建立关系，约见面③入职缴纳6险1金；④10天超长带薪年假⑤各种团建活动、海内外旅游；  面试Tips欢迎加投递简历或直接跟我联系。招聘主管 张贝贝(Bella）面试地址：上海浦东新区浦电路577号平安财富大厦（原葛洲坝大厦）主楼107LANDZ——一家只专注做豪宅品牌的企业！  ,年薪15万起  销售/大客户代表  高底薪高提成,https://jobs.zhaopin.com/CC418846213J00180384613.htm,招20人,15K-20K
,上海,新航道 NEW CHANNEL,CZ457481710,民营,2019-08-10 10:49:43,本科,不限,"一、岗位职责1、对基础出国留学英语课程进行授课，课后进行有质量反馈；2、针对学员特殊性进行制作学习方案：开课前预习方案，课程期间学习方案，结课后复习方案；3、实时跟踪学员的学习情况，课程进度情况，负责学员请假调课等沟通事宜；4、课后能监督学生完成作业，通过网络渠道为学生提供学习帮助，答疑解惑、分享学习资源等；5、完成学校分配的各项教研工作，拓展活动。二、任职要求：1、学历：大学本科或以上，英语专业优先，有海外留学经验2、知识：雅思7分/托福100分以上，熟悉并有国外考试（IELTS, TOEFL, GRE，SAT，SSAT，AP）教学经验者优先，请在简历中写明相关成绩；3、经验：无硬性要求，但优先选择具有教学经验4、能力：有服务意识，具备良好的沟通、组织和管理能力；5、素养：形象气质佳，热爱教育行业，对学生、对工作认真负责， 能吃苦，能承受一定的工作压力。6、 工作时间：做五休二，周末需上班。三、福利待遇1.   五险一金、生日福利、年度体检2.   一对一培训+业务技能培训+丰富知识培训3.   员工旅游+员工聚会+不定期活动+拓展培训4.   丰富的企业文化活动，轻松快乐的工作氛围5.   国家法定节假日及带薪年假6.   广阔的发展空间，丰厚的待遇四、培养方向纵向培养：基础老师-教学主管-项目主管横向培养：基础老师-雅思/托福等其他课程教师",雅思托福基础老师,https://jobs.zhaopin.com/CC457481716J00141315509.htm,招5人,9K-15K
,上海,上海辰方资讯有限公司,CZ717293480,民营,2019-08-10 12:23:53,本科,1-3年,"职位描述：SENIOR SIGNAL INTEGRITY ENGINEER What You'll Do:- Working directly with ASIC and Systemdesign teams to evaluate design tradeoffs and optimize design performance /risk / cost / manufacturability- Drive next generation Serdes IPcharacterization and ASIC/system feasibility studies- Perform pre- and post-route signalintegrity analysis of both PCB and ASIC package designs for both Serial bus andParallel bus- Modeling and analyzing power deliverynetworks- Performing physical measurements fordesign validation and simulation correlations- Driving methodology enhancements andautomation, improving performance and efficiency - Develop simulation tools with EDAvendor(s) whenever needed for analysis. - Mentor junior engineers and interns   Who You'll Work With: SI team is seeking a signal integrity engineerfor design and analysis of high speed interfaces and power distributionnetwork. The candidate will participate in the definition and design of currentand next generation ASIC, package, printed circuit board (PCB), and systeminterconnect. The individual will be the key person to work closely with systemarchitects, ASIC engineers, CAD engineers in creation of next generation highperformance networking products.  Who You Are: Must have skills/experiences- Self-motivation, Strong teamwork, Strongcommunication skills and Out of the box thinking with the strong desire toinnovate are essential.- Ability to define a project schedule andrequirements, then deliver to that schedule- Fluent English in speaking and writing. Good to have skills/experiences- In depth understanding of electromagnetictheory is required- Knowledge of Serial and Parallel Bussimulation methodology- Strong lab skills and measurementexperience are required (VNA, TDR, Scope, BERT)- Strong tools knowledge (HFSS, CST, ADS, HSpice,SiSoft QCD and QSI, Cadence PowerSI/DC, Allegro) Plus to have skills/experiences- Working knowledge of system level powerintegrity and budgeting (DC, AC, transient analysis)- Hands on experience with ASIC developmentfocused on Serdes, DDR4 and IO IP selection, package design and simulation,ASIC level power integrity- Working experience with high speed NRZand PAM4 Serdes, PLLs, CDR and FEC- Hands on experience with scriptknowledge(Python, Matlab etc) Educational Background PhD/MSEE combined with 1+ years of relatedexperience, or BSEE combined with 3+ yrs related experience.",si工程师,https://jobs.zhaopin.com/CZ717293480J00408325105.htm,招1人,10K-15K
,上海,上海尚信环境测控技术有限公司,CZ387251910,民营,2019-08-10 13:04:08,本科,不限,"岗位职责:1、负责所辖区域的产品销售任务；2、负责销售区域内销售活动的策划和执行，完成销售指标；3、开拓新市场,发展新客户,增加设备销售范围；4、维护及增进已有客户关系；5、完成部分技术支持工作,与客户进行技术交流；6、负责收集市场和行业信息。7、可接受常驻长春重庆等地。任职资格:1、本科及以上学历，理工科相关专业背景；2、具备较强的客户沟通能力和较高的商务处理能力，具有良好的团队协作精神；3、学习能力强，勤奋务实，思维敏捷；4、基本英文会听说读写。",销售员业务员,https://jobs.zhaopin.com/CZ387251910J00300388208.htm,招2人,6K-12K
马陆,上海,上海嘉好胶粘制品有限公司,CZ226856020,股份制企业,2019-08-10 00:50:41,本科,1-3年,岗位职责：1、广泛接触潜在客户，建立并维护客户关系，及时处理客诉；2、负责客户询价、报价，订单的处理，跟进发货情况及货款催收；3、参加国内、国外相关行业展会，开拓海外市场，客户来访接待工作等。任职要求：1、本科及以上学历，国际贸易、市场营销、外语类相关专业；2、语言要求：英语6级及以上，口语良好；3、1年以上相关工作经验，应届生亦可，能接受国外出差。薪资福利：底薪+住房补贴+免费工作餐+绩效奖金，出差费用实报实销公司网址：www.jaour.com微信公众号：请搜索“上海嘉好”或“Shanghai_jaour”,外贸销售业务员 外贸/贸易专员/助理,https://jobs.zhaopin.com/226856026250252.htm,招1人,8K-16K
,上海-普陀区,上海丽兹行房地产经纪有限公司SH-Y10,CZ418846210D00113142871,民营,2019-08-10 10:24:25,本科,3-5年,【岗位要求】1.21-35周岁，统招本科及以上学历，较强的学习能力；2.具有良好的亲和力、沟通表达能力；3.理解能力、逻辑协调佳，乐观开朗，为人诚恳，乐于分享；4.工作积极主动，注重团队合作，愿意服务高端客户，想积累人脉、拓展视野，更想体现自己的价值，实现梦想 ；5.愿意参加公益活动，具有爱心和感恩之心。 【岗位职责】1.新员工入职，熟悉了解产品信息（一二手高端楼盘项目+金融产品等）；2.详细了解客户的核心诉求，了解公司产品，帮助客户进行房源的高效匹配，精准匹配合适的产品信息；3.带客户实地看房，进行商务磋商，谈判，促成豪宅成交，为客户提供最新豪宅市场分析报告，帮助客户做资产配置；4.与客户面对面沟通，通过Ipad、豪宅APP、楼盘字典等营销工具前期介绍产品信息，带客户看房、讲盘，通过市场数据分析，进行磋商、谈判，促成产品成交等； 【薪资收入】（1）显性收入：无责任底薪6000元+住房补助500元+学历补助500-1500元+高提成+精英留任奖+年终奖（2）隐性收入：高端人脉积累、视野拓展、广阔晋升、管理经验、轻松简单的工作氛围、全面专业市场知识带薪培训  【其他福利】1.六险一金：养老、失业、医疗、工商、生育、商业保险；住房公积金；2.拨打电话免费：企业内部通话免费；3.多重奖励：新人奖、品质奖、价值范、支持个人及团队、职能嘉奖、破纪录奖；4.年度国内外旅游：泰山、青岛、厦门、海南、云南、泰国、韩国都曾留下我们的身影； 【晋升机制】公开 公平 透明的竞聘机制1.营销专家：豪宅顾问→资深豪宅顾问→高级客户经理→资深客户经理2.管理岗位晋升：店经理→店面总监→大区总监 【培训体系】1.师徒制：一对一的师徒辅导，除了工作，还有生活，有句话叫“有事找师傅”2.内训：（1）针对豪宅顾问——房产知识、营销知识、交易知识、法律法规、客户维护、目标管理、 谈判技巧、金融知识、心理学；（2）针对销售精英——百万尖子班；（3）针对管理岗位——黄埔培训班、虎将训练营3.外训：（1）中层管理者—PMBA课程、EMBA课程；（2）高层管理者----北大、清华总裁培训班，中欧课程4.行业交流：我们会不定期地请行业中的佼佼者进行交流学习（温馨提示：因每日简历投递量非常大，如您在一日之内未接到HR电话，请耐心等待，望理解！）公司总部地址：上海浦东新区浦电路577号葛洲坝大厦（平安财富大厦）详情咨询集团官网：www.lizihang.com,挑战百万年薪 销售储备经理/大客户经理 ,https://jobs.zhaopin.com/418846213276204.htm,招20人,15K-20K
虹梅路,上海,上海汨敉迩投资管理有限公司,CZ844963510,民营,2019-08-10 11:09:48,本科,1-3年,职位描述一、应聘教师条件（一）基本条件：1.35周岁以下，具全日制本科及以上学历，有1年以上美术教育工作经验。2.负责3岁以上美术教学，能独立设计与开发美术教学课程，具有排课经验，按时完成教学任务。3. 绘画艺术类专业毕业，有较强美术绘画功底，专业功底深厚、持有相关学科专业教师资格证书。4. 具有良好的沟通能力和团队合作精神，普通话标准，具有一定的销售能力和招生经验。5. 能承受一定工作压力，面试时请提供自己作品和学生作品。（二）优先录取条件：1.有个人作品，或有展出作品者优先录取。2.有留学经历并获得国外知名艺术类高校本科及以上学历者优先录取。3.艺术类博士、硕士和双学士学位者优先录取。4. 有艺术家资源者优先录取。二、薪酬待遇（薪酬结构：基础工资+课时工资+绩效奖励+福利待遇）特别优秀的应届毕业生和区级优秀教师：年薪10-15万元。薪资与职阶挂钩，公开透明的晋升机制，收入来源多样上不封顶。福利：1.缴纳五险一金。额外福利（面议）。2.符合条件者协助办理上海市居住证。四、工作地点徐汇区虹漕路68号锦和中心,美教老师,https://jobs.zhaopin.com/CZ844963510J00274199608.htm,招2人,8K-10K
