address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
,上海-长宁区,上海丽兹行房地产经纪有限公司SH-Y10,CZ418846210D00113142871,民营,2019-07-21 16:55:25,本科,不限,你是想要一份工作还是想拥有一份满腔热血全情投入的事业？你是想要平淡安稳度日还是想要在百舸争流中夺得一席之地？如果你想通过自己的努力和才华，给自己给家人一个理想的生活，丽兹行和你一起实现梦想！我们不会编织梦想，因为我们就是梦想！ 【我们的薪资及福利待遇是】1.无责任底薪6000元+住房补助500元+学历补助500-1500元+高提成+精英留任奖+年终奖2.提成：提点5%-68%，根据个人业绩核算（豪宅顾问年薪收入约30万，销冠年收入破百万）3.福利待遇：六险一金+免费体检+10天带薪年假+国内外旅游+各种奖励 【我们的要求是】1.统招本科及以上公办院校毕业生，具有良好的学习能力和领悟能力；2.具有良好的亲和力、理解能力、逻辑协调和沟通能力；3.积极乐观开朗，为人诚实守信，工作积极主动，注重团队合作； 【岗位的职责是】1.新员工入职，熟悉了解所在的高端豪宅项目；2.学习业务相关知识，掌握豪宅交易流程，并且能够解决流程中出现的问题；3.与客户沟通，详细了解客户的需求，了解公司产品，高效匹配；4.与客户进行商务磋商、谈判，促成豪宅成交；5.为客户提供豪宅市场分析报告、价值对比分析报告等； 【你的顾虑】1.底薪为什么那么高，是无责任底薪吗？丽兹行用人要求很高，优秀的人才应当匹配相应的薪资；其次丽兹行从员工角度出发，高薪可以保障大家在上海的基本生活，有更多的精力投入到工作当中。底薪是无责任底薪，与业绩不挂钩，当然我们也是没有业绩指标的，每个月固定发放底薪。 2.没接触过这个行业，怕做不好？公司新进员工，大多数都没有接触过房产行业。因为这个岗位是公司的核心岗位，我们实行的是一对一师徒辅导制，师父会是你未来在丽兹行工作的引路人。有任何工作或者生活上的问题都可以找师父解决。而且公司针对岗位会有系统全面的培训，其中针对豪宅顾问的业务技能培训占比60%，针对管理技能的培训是占比40%。每一位候选人都可以通过公司的培训得到专业的提升。所以公司会对学历和学习能力有要求，没有经验要求。 3.客户资源哪里来？公司会给员工提供优质精准的客户资源，所以完全不用担心！   招聘旺季，抢先面试即抢占了职场先机！欢迎投递简历参加面试公司总部地址：上海浦东新区浦电路577号葛洲坝大厦（平安财富大厦）详情咨询集团官网：www.lizihang.com,底薪7K+六险 房地产销售/大客户代表,https://jobs.zhaopin.com/418846213275219.htm,招20人,10K-15K
人民广场,上海,上海学大博才教育培训有限公司,CZ466763330,上市公司,2019-07-21 16:42:49,本科,不限,岗位职责:1.负责授课、学科研究与教学研究以及试卷出题、批改工作；2.针对学生情况，对其进行个性化的课程讲授；3.在授课期间因时制宜分阶段组织测验活动，以检验学生接受辅导的成效；4.平时与本学科组内教师进行教研交流，教学研究，集中备课。任职要求:1.统招学历师范专业毕业，一类本科、研究生毕业者优先；2.有教师资格证等相关证件者；3.热爱教师工作，熟悉上海教材，有相关授课、辅导经验者优先；4.熟悉中小学生的生活及学习特点，善于因材施教，能开拓发掘组织多种教学方式，灵活教学；5.表达能力优秀，普通话标准，思维灵活，富有亲和力，有耐心，有责任心，有师德，擅长与学生进行沟通交流。,初高中语文教师(J10973),https://jobs.zhaopin.com/CC466763330J00150268906.htm,招999人,8K-10K
曹路,上海-浦东新区,德邦物流股份有限公司,CZ156976020,民营,2019-07-21 00:51:16,本科,不限,一、【岗位要求】：1、全日制统招本科学历，20~28岁。2、有较强的抗压能力，沟通能力佳，有上进心。3、认同企业文化及发展方向，愿意从基层开始。4、有优秀学生干部/班干部经历优先。二、【薪资福利】：1、综合工资：月薪5000-8000元，月休6-8天，灵活排班；2、社保、各类带薪休假（法定假日、年假、婚假、产假、陪产假等），提供高于同行业具有竞争力的薪资水平；3、公司99%的管理人员由内部产生，所有员工可以选择管理或专业两条道路发展；4、公司为员工提供各种培训机会，德邦学院根据员工的岗位类别，组织各种业务、工作、能力提升等相关内部培训与户外拓展，如：新员工入职培训，储备经理、高级经理培训、会计培训，专业业技能培训等相关脱产带薪培训。5、入职满1年可享受每月“亲情1+1”（公司补贴100元，员工自己提供100元，每月固定200元打入父母帐户），集体生日等；6、配车福利：公司为每位区域经理级及以上人员配车；三、【晋升机制】：1、管理通道晋升：经理（周期0.6-1年）--高级经理（周期2-3年）--总监（周期3-5年）2、专业通道晋升：专员（周期0.6-1年）--高级专员（周期2-3年）--资深专员（周期3-5年）四、【岗位职责】：【统计分析员】1、对部门的数据进行实时收集、更新、汇总，保证领导及时了解部门最新的各项业务数据；2、根据部门考核指标，跟踪、反馈部门的各项异常数据，从而减少部门异常、降低操作差错率；3、定期对部门的数据进行分析，制定相应的解决方策，为领导的决策提供数据支持；五、【岗位定位】：公司储备管理人员，按照公司的规划和要求，进行部门营销和客户维护活动；配合经理完成部门工作，提升部门收入，完成部门指标，对内营造良好工作氛围，对外展现良好的德邦形象。【温馨提示】：此招聘为公司直招，德邦物流股份有限公司及其下属分公司在招聘过程中不收取任何费用、押金等，敬请各位求职者知晓，以免受骗损失财物。,DPSHD-统计分析员（浦东总部）,https://jobs.zhaopin.com/CC156976022J00397995105.htm,招10人,5K-8K
徐泾,上海-青浦区,德邦物流股份有限公司,CZ156976020,民营,2019-07-21 00:51:01,本科,3-5年,岗位职责:同行末端收派时效提升研究：同行先进的末端收派模式和流程、末端收派时效跟因差距分析理念以及有效举措的引入；任职要求:1、3年以上快递行业末端时效管理经验，熟悉末端收派作业模式、收派时效系统功能以及末端收派流程工作优先；2、具备末端收派时效问题分析能力与收派流程节点设计规划与优化的能力，通过末端收派模式创新、末端时效考核体系优化、末端收派流程节点设计规划，提升末端收派时效；3、参与末端收派时效提升研究、末端派送时效保障体系以及提升派送时效举措研究的经历，具备提升末端派送时效的能力；,末端收派时效研究岗,https://jobs.zhaopin.com/CC156976022J00385752205.htm,招1人,15K-20K
浦江,上海,上海杉一植物科技有限公司,CZ469466110,民营,2019-07-21 16:49:57,本科,3-5年,1、 协助公司各类宣传策划方案的设计和撰写; 2、 负责宣传推广文案及宣传资料文案的撰写; 3、 负责公司对外媒体和广告表现文字的撰写; 4、 协助公司各类刊物的采编工作; 5、 定期更新行业资讯，撰写行业快讯; 6、 负责媒体软文和广告资料的收集与整理。任职资格：1、2-5年优秀的文案工作经验，热爱文字，热爱学习，用文案让策略落地。（必须要有案例）2、有一定的线上线下活动策划经验，懂设计，善沟通。3、爱思考能执行，耐压耐摔。,文案策划,https://jobs.zhaopin.com/CC469466112J00185062704.htm,招1人,6K-8K
,上海-杨浦区,上海丽兹行房地产经纪有限公司SH-Y9,CZ418846210D00113142861,民营,2019-07-21 18:07:35,本科,1-3年,岗位要求：1.21-35周岁，统招本科及以上2.具有良好的亲和力、理解能力、逻辑协调和沟通能力；3.积极乐观开朗，为人诚实守信，工作积极主动，注重团队合作；4.愿意服务于高端客户，并且通过与高端客户面对面沟通有意愿提升自己的综合能力；5.愿意参加公益活动，具有爱心和感恩之心； 岗位职责：1.新员工入职，熟悉了解产品信息（所在高端楼盘项目+金融产品等）；2.详细了解客户的核心诉求，精准匹配合适的产品信息；3.与客户面对面沟通，通过Ipad、豪宅APP、楼盘字典等营销工具前期介绍产品信息，带客户看房、讲盘，通过市场数据分析，进行磋商、谈判，促成产品成交等； 培训系统：0-3个月--技能训练：《熟悉商圈和市场》、《反馈与议价》、《委托的获取》、《接听来电》、《带看秘籍》、《业主维护》... ...3-6个月--技能强化：《网络端口使用》、《签约流程与税费计算》、《金融贷款知识》、《情景模拟训练》、《客户心理学》、《MOT训练》、《各环节营销工具使用》... ...6个月以上：《流程和风险把控》、《按揭与抵押贷款》、《签约文件使用》、《银行与房产政策解读》、《提高与客户粘合度》... ... 针对年业绩过百万的--百万尖子班 针对管理层：储备店经理：黄埔训练营 针对市场的讲解和业务技能的进一步加强；店经理：虎将训练营 针对管理技能的加强区域经理：北大、清华、中欧管理课程公司还会聘请国内外行业的精英给我们授课，内训加外训，让你遇见更完美的自己。 晋升体系：1.豪宅专家晋升路线：A0初级豪宅顾问-A8资深客户经理2.营销管理晋升路线：A0初级豪宅顾问-A2豪宅顾问-参加公开竞聘晋升（B1-B9）店经理B3店经理-（C1-C3）店面总监C2店面总监-大区总监3.运营岗位-内部转岗总部职能团队 薪资：无责任底薪6000~7000元/月+高额提成（5%-68%）+年终绩效奖金+精英留任奖励,无业绩要求 区域销售/网络销售/客户代表,https://jobs.zhaopin.com/CC418846213J00054462613.htm,招20人,10K-15K
人民广场,上海,丽勒高(上海)人才服务有限公司,CZ896370330,合资,2019-07-21 17:46:50,本科,3-5年,（知名日资电子商务企业）工作内容：1. 负责京东、天猫旗舰店的整体运营及管理；2. 对店铺各项数据进行整理分析，提高店铺点击率和转化率； 3. 电商网站各项营销活动策划及报名，协调相应内外资源，执行活动方案； 4. 和电商网站运营人员接洽沟通，争取平台的活动资源； 5. 负责店铺推广，定期针对广告及活动等推广效果跟踪评估； 6. 负责运营团队的管理、工作安排。 职位要求：1. 32岁以下，大学本科学历2. 有3年以上进口跨境电商相关经验，热爱电商事业；3. 有海囤全球、天猫国际平台销售推广经验，了解网上交易推广流程及各种营销工具； 4. 主导并独立操盘过至少一个跨境电商项目；5. 具备良好的营销经验，对店铺促销活动有一定的策划和组织能力；6. 有良好的文字表达能力和口头沟通能力；7. 会日语或英语者优先。——————————————————————————————————————我们是专业的猎头公司，我们的服务不会向个人收取任何费用，我们承诺提供最为专业的猎头服务。您可以通过本网站投递简历，联系电话： (021)6227-5886（日本語可）公司地址：上海市黄浦区西藏中路585号新金桥广场3楼F-G座 公司主页www.hrs-sh.com---丽勒高（上海）人才服务有限公司---,【日语岗位】跨境电商运营经理  高薪 ID:6308,https://jobs.zhaopin.com/CZ896370330J00205261502.htm,招1人,12K-21K
南京东路,上海,万方数据股份有限公司,CZ000129350,国企,2019-07-21 17:01:28,本科,不限,岗位职责:1、独立完成包装、花絮、mg动画、宣传片的后期剪辑、特效等制作工作，有自己的想法和见解2、独立完成视频文件的前后期制作、剪辑、备份以及视频资料的日常管理工作3、根据公司要求进行视频产品加工及数据备份，并做好工作统计4、根据验收流程，对采购及自主拍摄视频进行验收，确保数据质量符合验收标准要求5、领导安排的其他工作内容。 任职资格:1、在上海办公2、本科及以上学历，欢迎优秀的应届毕业生3、热爱影视行业，有一定的自学和动手能力，有上进心，工作细致认真4、熟练掌握Adobe相关软件，如After Effects，Premiere，PS等相关后期剪辑软件5、面试时请带上个人设计作品。,加工工程师-000897,https://jobs.zhaopin.com/CC000129351J00143188315.htm,招1人,4K-6K
,上海,上海水星电子商务有限公司,CZ691987120,上市公司,2019-07-21 18:58:58,本科,1-3年,岗位职责：1、负责京东平台项目，制定店铺运营计划，按照规划完成年度及月度销售目标。2、负责店铺的整体运营，包括店铺的产品选款、定价及人群定位，店铺的整体策划、风格定位、布局、活动策划、营销推广等；3、负责店铺活动报名，店铺流量引入，提高店铺产品、店铺、关键词搜索的综合排名，销售转化率的提升，善于总结经验，为达到销售业绩提供决策，对活动平台有比较深刻的认识，熟练使用淘宝的各种活动资源，完成公司的销售任务；4、负责与京东小二的日常沟通对接，关注运营群活动动态及报名平台活动，争取更多活动资源。5、每日监控并提供销售数据并分析总结，及时提出优化改进方案。 6、日常店铺的运营管理，商品上下架，标题优化，页面及详情页优化，推广活动策划等；1、大专以上学历，精通电商运营推广，相关平台经验者优先；2、具备很强的数据分析能力，能够通过数据分析及时对产品及营销工具做出调整；3、热爱电子商务，工作认真积极，责任心强，沟通能力和理解能力强，处事灵活，协调能力佳，有良好的团队合作精神；4、熟悉电商各渠道工作，懂得针对不同的推广渠道，开展营销活动，协调各方面资源配合执行；5、思维清晰、反映敏捷，具有创新精神、良好的职业操守，优秀的职业经历，能承受一定的工作压力。,高级京东运营专员,https://jobs.zhaopin.com/CZ691987120J00300781501.htm,招1人,4.5K-9K
新天地,上海-黄浦区,上海人惠人力资源服务有限公司zp5,CZ340479010D00300392344,民营,2019-07-21 14:31:12,本科,不限,职位描述：销售代表 大客户销售 销售人员 业务代表销售顾问无责底薪7.5K-10.9K起（无责真实）＋提成＋奖金岗位职责：1、分析客户需求，准确推荐合适的产品，达成销售目标；2、无需外出拜访或自己开发客户，公司提供所有客户资源；3、维护好已有客户，为后续客户转介绍做好准备；4、管理好客户信息数据，完成既定销售指标。岗位要求：1、本科以上学历；2、有相关工作经验者优先考虑；3、热衷销售工作，愿意挑战高薪；4、积极主动，精于沟通，具有较强的分析能力；5、有高度的敬业精神和职业道德，吃苦耐劳；6、欢迎可全职工作的应届毕业生加入。7、年龄20-35薪资福利：底薪7.5k-10.9k+提成点(5%-68%)例：成交最低2000W，佣金40w，提成点10%可到手4W，级别越高，提点越高培训：师徒制：一对一的师徒辅导，针对豪宅顾问——房产知识、营销知识、交易知识、法律法规、客户维护、目标管理、谈判技巧、金融知识、心理学...…针对销售精英—百万尖子班针对管理岗位——黄埔培训班、虎将训练营晋升发展：入职6个月公开竞聘，业绩排名30%左右，总经理面试营销专家（纵向）：豪宅顾问一资深豪宅顾问→高级客户经理→资深客户经理管理岗位晋升（横向)：店经理→店面总监一大区总监福利待遇：六险一金；10天超长带薪年假；团建，年会，销售活动，购房基金，海内外旅游,销售/底薪7.5K起,https://jobs.zhaopin.com/CC340479015J00272730102.htm,招2人,7.5K-12K
