address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
陆家嘴,上海-浦东新区,上海泉聂智能科技有限公司,CZ672164080,合资,2019-07-08 08:59:30,本科,1-3年,1.负责公司各销售平台数据收集、整理、分析；2.负责行业、市场数据收集、整理、分析；3.编写日常报表，制作分析报告；4.满足公司业务需求数据分析；任职要求：1.全日制统招本科及以上学历，统计、数据类相关专业优先考虑；2.熟悉互联网和计算机知识，熟练使用office系列办公软件，精通Excel常用函数以及透视表工具；3.有高度的责任心，较强的逻辑思维能力、沟通能力，对数字较敏感；4.做事严谨有原则，为人诚信，爱岗敬业；,Data Analysis数据分析专员,https://jobs.zhaopin.com/CZ672164080J00138590401.htm,招1人,8K-10K
长征,上海-长宁区,昆山恒捷化工科技有限公司上海分公司,CZ157073820,外商独资,2019-07-08 09:02:11,本科,3-5年,岗位职责： 1. 发展新客户扩宽工业漆、工业涂料制造厂家原材料销售渠道； 2. 发展华东区域工业漆、工业涂料厂家原材料有效客户，提高市场占有率； 3. 发展并维护华东区域工业漆、工业涂料重点客户；；4. 开拓新市场，维持现有客户并提供必要的售后服务； 5. 市场信息调查以及熟知竞争对手情况，与团队保持高度合作；6. 负责相关客户应收帐款的回收，降低逾龄帐款。任职要求： 1、本科及以上学历，应用化学、高分子材料等相关专业； 2、三年以上工业漆行业相关经验； 3、性格外向、反应敏捷、表达能力强，具有较强的沟通能力及交际技巧，有团队合作精神； 4、具备较强的客户沟通能力和较高的商务处理能力，能够适应出差。,销售工程师（工业漆行业）,https://jobs.zhaopin.com/157073824250375.htm,招1人,7K-10K
周浦镇,上海-浦东新区,扬子江药业集团四川海蓉药业有限公司,CZ130337900,民营,2019-07-08 09:03:47,本科,3-5年,岗位职责:岗位职责：1、计划组织临床试验，负责合理分配临床试验项目相关工作，保证项目顺利推进；2、详细制定所负责临床研究项目的总进度计划表，按计划完成试验项目的启动、执行与结束工作，定期向上级进行进度汇报；3、与主要研究者、分析、统计专家沟通临床研究项目、提供临床研究相关工作的支持；4、独立组织和召开研究者会议，临床研究启动会、总结会等医学类会；5、协助临床监查员解决临床技术难题，进行必要的公关工作；6、按照公司的各项操作规程，对项目团队进行临床试验方案、操作等相关知识培训；7、负责所接项目在执行过程中项目团队与运营部、医学部人员及药品的各类协调工作；8、领导安排的其他临时性工作。任职要求:任职要求：1、学历背景：硕士及以上（医药相关专业），优秀者可考虑本科学历。2、工作经验：有2年及以上临床试验从业经验。3、技能要求：具备丰富的临床试验经验；熟练掌握临床试验相关法律法规；了解药物研发全过程，熟悉药物临床试验各个环节流程；良好的项目管理技能（计划、执行以及跟踪）；能动地识别临床试验中的风险因素，并及时规避处理。4、职业资格（证书）要求：GCP证书；英语CET六级。5、能力要求：团队管理能力、协调和沟通能力、责任心和团队意识强、计划与组织能力、问题分析与解决能力。,项目经理(J12498),https://jobs.zhaopin.com/CC130337905J00329192207.htm,招1人,15K-20K
,上海,比自特株式会社,CZ645926280,外商独资,2019-07-08 08:48:43,本科,3-5年,【工作内容】负责本公司客户的软件系统设计以及开发任务【工作地点】东京及近郊【应聘条件】1.本科及本科以上学历；2.熟练掌握JAVA、C/C++、.NET（VB.NET，C#，ASP.NET）、Salesforce、 IOS、PHP、SAP、ABAP、Android等任意一种或多种开发语言和开发技能，3年及以上软件开发经验； 3.有对日开发经验有项目管理经验者优先；          4.日语达到2级以及以上水平，有书面沟通能力，口语能日常交流，技术优秀者日语要求可适当放宽。【福利待遇】1.雇佣形式：正社员2.月薪：22万～55万日元，视能力与经验而定，根据个人业绩的百分比抽成，能力越高抽成百分比越高3.试用期：三个月，月薪与正社员等同4.年终奖：一年1次5.每年有1次加薪机会（视个人表现和考核而定）6.休假：周末双休，带薪年假以及其他日本法定假期；7.交通费补助：上限2万日元8.享有日本各种法定保险年金制度9.公司内部活动等其他福利。【应聘方法】方法一：点击立即申请 方法二：WeChat：enibun2018人事专员：阎   【仕事の内容】システム設計・開発やテスト、運用保守等【勤務地】東京及びその周辺地域【勤務時間】9：00～18:00（フレックス勤務制度あり）、昼休み1時間、標準労働時間8時間【応募条件】1.大学を卒業した以上2. JAVA、C/C++、.NET（VB.NET、C#、ASP.NET）、PHP、Salesforce、SAP、IOS、ABAP、Androidなど何れの開発経験3年以上3.日本向けのシステム開発経験またはプロジェクト管理経験がある方優先；4.日本語レベルN2以上、読書能力、日常会話能力が必要。【福利厚生】1.雇用形態：正社員2.月給：22万～55万円 (能力、経験、年齢、前給考慮の上応相談) 3.試用期：約3ヶ月の間(給与は上記と同額) 4.賞与：年1回5.給与改定：年1回（本人の実績による）6.休日・休暇：土・日・祝日、夏季休暇、年末年始、有給休暇7. 交通費：実費精算（上限2万円まで）8.社会保険完備、各種手当、資格取得補助、健康診断、社員表彰制度、報奨金など9.会社の内部研修など【応募方法】１．立即申请のボタンをおしてください。２．WeChat：enibun2018人事担当：閻（エン）,"对日软件开发(Java,PHP,.NET）",https://jobs.zhaopin.com/CC645926286J00242993605.htm,招10人,12K-24K
长征,上海,昆山恒捷化工科技有限公司上海分公司,CZ157073820,外商独资,2019-07-08 09:02:13,本科,5-10年,工作职责：1. 发展功能性电镀添加剂重点客户和相关有效客户，提高市场占有率。2. 开发新客户，拓宽功能性电镀添加剂销售渠道3. 维持现有客户，并提供必要的售后服务，降低呆账风险4. 建立并维持重点客户，和相关有效客户间良好关系，达成销售目标及业务扩展要求：1.本科以上学历，化学或金属表面处理专业2. 熟悉功能性电镀添加剂销售市场，从事8年以上销售工作。3. 诚信正直、敬业、细心谨慎、吃苦耐劳、勇于接受工作挑战、抗压性强，有良好的沟通协调能力4. 能适应出差,功能性电镀添加剂销售经理/主管/资深高级工程师,https://jobs.zhaopin.com/157073824250004.htm,招1人,10K-15K
中山北路,上海-普陀区,上海浦东新区致学教育培训中心,CZ469323280,民营,2019-07-08 08:34:03,本科,1-3年,致学教育成立于2004年，由华东师范大学教授、博士与市级教研员共同创建，通过多年的教育教学经验积累，已成为沪上知名中小学生学习能力辅导与培养的教育培训机构。  2019年致学优化发展策略，统筹线上线下，规划每年开拓3-5家新校区，实现2020年年销售3亿的目标布局！为了配合公司的发展战略，为沪上中小学生提供更优质的教育服务，正广募天下英才。挑战高薪，成就教育，成就自己，致学教育期待您的加入！ 一、薪资福利1.领先的薪资待遇：底薪（无义务课时）+课时费+续费奖金+绩效奖金+工龄工资，年薪18万-30万轻松拿到手！2.完美的工作时间：周一、二双休，周三-周五8:30-17:30，周六、日8:00-17:003.诱人的福利待遇：社保公积金+落户申请+居住证积分+带薪年假+年度旅游+节日福利+社团活动+员工生日会等；4.清晰的晋升通道：教学晋升通道+校区运营晋升通道学科教师—教研小组长--教研大组长--教学副校长/名师合伙人学科教师—教研小组长—分校副校长--分校校长--合伙人5.完善的培训机制：新教师入职培训12次+组长专业的培训带教+优秀教师培训分享+专业的课程培训+职业素养培训 二、教师职责:1.通过公司教学平台进行在线小学、初中、高中学科教学工作；2.根据学生情况因材施教，提供专业化的、高质量的6人小班教学服务；3.维护学员关系，及时处理学员需求，提升学员学习动力；4.参与学科教学培训和课程教研工作，提高自身学科水平和教学能力； 三、任职要求:1.大学本科及以上学历；有教学经验（尤其是毕业班教学经验）者优先；2.热爱互联网教育，有线上授课经验者优先；3.普通话标准，具有较强表达力、亲和力、思维灵活，有良好的教学技巧；4.学科知识扎实，熟悉上海中小学学科教材，知识点及考点方向； 四、上班地址（地铁零距离）：总部普陀华师大校区：中山北路3553号伸大厦18楼（3/4/13号线金沙江路）,小初数学老师（线上授课）,https://jobs.zhaopin.com/CC469323285J00422001001.htm,招3人,12K-20K
颛桥,上海,上海澜澈生物科技有限公司,CZ636022730,民营,2019-07-08 09:03:52,本科,1-3年,负责电子仪器仪表类产品检验工作的技术指导与培训；按ISO9000标准和公司相关质量管理体系的要求，确保及提高产品质量符规定要求；建立健全原材料、半成品、外协品和成品检验记录及质量统计报表，每月进行质量统计分析，提出改进意见；负责电子元器件的检测、实验、老化，并建立相关检验记录及报表统计；负责检验仪器的配置、使用、校正和维护保养，保证检验工作的正常运行；负责分管产品质量分析、质量信息反馈，并组织有效开展质量改进活动；负责分管产品生产各工序质量巡检监控；负责分管产品检验规程编制、整理和完善工作；,检验工程师,https://jobs.zhaopin.com/CC636022730J00290653102.htm,招1人,6K-10K
三林,上海,上海宜展会展服务有限公司,CZ310139780,民营,2019-07-08 09:02:05,本科,3-5年,职位描述：1. 外贸业务相关财务工作 ，进行账务处理；2. 银行票据、现金等财务金融凭证解送和本外币结算；3. 负责业务的成本核算、进出口退税及外汇核销，纳税申报；4. 办理与客户与供应商之间的收付结算工作；5. 进行电子口岸卡操作，办理收汇核销，出口退税。办理网上发票认证，报税， 年度汇算清缴；6. 建立、执行国内、国际业务相关的财务制度；7. 编制会计总帐和分类帐；8. 保障运作资金供应和现金流畅顺，有效进行结算管理和应收、应付账款管理；9. 协调税务、银行等相关机构的关系；10.配合工商、税务、海关等部门的年检及审计工作。任职要求：1、3年以上外贸会计工作经验，能独立操作一般纳税人企业会计和进出口业务账目，熟悉外贸企业会计处理流程和方法，能独立完成整套的财务处理及财务核算；2、熟悉进出口贸易结算、结汇、退税等作业，能够独立、熟练、准确地完成进出口外汇核销、出口退免税申报、进出口结算等整套流程，了解一般增值税认证工作；3、熟悉外贸流程、银行业务、工商、税务等工作，了解报关、出口退税等相关国家政策、财税法规、会计法规和政府职能部门的办事程序；4、大专以上，财务相关专业，有外贸公司工作经验，有中级职称优先考虑；5、熟练掌握并使用财务软件和OFFICE办公软件，熟练掌握国家退税系统软件及退税申报工作；6、工作认真负责、细心严谨、爱岗敬业，具备优良的职业道德素养。,外贸 财务 会计,https://jobs.zhaopin.com/CC310139787J00337970403.htm,招1人,8K-10K
陆家嘴,上海-浦东新区,北京众品有道餐饮管理有限公司,CZ220032530,民营,2019-07-08 00:52:13,本科,10年以上,岗位职责：1．根据集团战略制定集团公司及子公司中长期人力资源战略规划，年度人力资源发展规划，并组织实施。2．参与集团及子公司重大人力管理决策，提供人力资源战略、组织建设等方面的建议。3．制定并实施完成各层面人力招聘，培训、绩效考核、激励、任用、留才、流才，企业文化推动等人才管理系统。4．建立和完善集团及公司人力资源相关管理制度与流程，组织、协调、监督制度、流程的执行。5．根据人力资源需求计划，开发和拓宽招聘渠道、优化人才招聘流程。根据集团及下属子公司对高级人才的需求，积极招募、网聚所需人才，并辅导人才的有效落地，搭建高效、奋进的管理团队。6．组织建立人才开发培训体系，领导建立并完善各子公司各职级职业生涯体系、后备人才梯队的建设。7．定期进行薪酬福利市场调研，制定以岗位价值为依据的、对内具有公平性、对外具有竞争性的薪酬体系及相关福利政策并实施。8．建立企业文化建设、引导员工深知、理解、符合企业核心价值观理念。提升员工贡献度。9．完成董事长安排的其他工作。任职要求：1．45岁以下，本科及以上学历，人力资源管理、企业管理等相关专业优先。2．10年以上大型餐饮企业或集团公司人力资源管理工作经验；5年以上集团型企业（拥有多家分子公司，含生产型企业）人资体系第一负责人（人资总经理、副总裁、人资总监）等工作经验。3．在人力资源战略规划，组织变革、人力资源体系构建，企业文化建设和管理方面有很深的造诣。4．熟悉人力资源管理国家和地方相关法律法规，合理规避劳动用工法律风险。5．有很强的领导能力、判断与决策能力、抗压能力，有优秀的战略性思维和全局意识。6．有很强的影响力，感召力和凝聚力。强烈的事业心，忠诚度高。7．良好的职业道德和素养，规范的职业行为等。8．接受西安、北京等地区出差。薪资待遇：综合薪资在20K-40K。,人力资源总监,https://jobs.zhaopin.com/CC220032530J00134880915.htm,招1人,20K-40K
洋泾,上海-浦东新区,东方希望集团有限公司,CZ000374740,民营,2019-07-08 08:51:36,本科,3-5年,岗位职责:1、参与集团内PTA项目研究、设计优化、工艺改进、技术革新等工作；2、对集团内已投产的PTA的达产达标、对标增效工作进行督导；3、对集团内已投产目的PTA项目生产现场管理工作进行督导；4、负责寻找、引进PTA行业的先进标准，并组织开展有关对标改进工作；5、引进PTA行业的先进设备和技术，并实施改善，提高劳动效率；6、参与PTA项目的有关生产干部的绩效考核工作；7、对集团内PTA项目进行现场技术指导和现场技术服务；8、具体负责集团重化工业现场标准化工作推进，建立有关工作标准，就有关工作开展进行策划、组织、检查、总结等；9、领导安排的例外工作。 任职要求:1、大学本科及以上学历，化学工程等相关专业；2、三年以上相关业务岗位工作经验，三年以上管理岗位工作经验；3、通晓PTA行业技术知识，熟悉生产管理的一般原理与方法；4、具有较强的计划和执行能力、组织协调能力、分析判断能力；5、具有一定文字功底，能熟练运用WPS、CAD等办公软件；6、能适应长期出差。 ,PTA工程师——集团总部,https://jobs.zhaopin.com/CC000374747J00310234403.htm,招1人,10K-15K
