address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
太仓,上海,山东则正医药技术有限公司,CZ370383980,民营,2019-07-22 09:00:28,本科,5-10年,岗位职责：1、全面管理分析部，确保分析部质量体系、实验室管理符合合规要求及EHS要求，确保整个分析流程符合合规要求和注册要求。2、分管所负责质量研发模块相关研究工作，包括支持前期处方设计、工艺研究、工艺放大与转移等；3、带领项目组进行产品质量研究，质量标准建立，以及各项分析方法建立、验证及转移等工作；4、负责协调项目组内的仪器设备，保证各项目按照项目计划在规定的时间内完成相关质量研究工作；5、跟踪项目进展，与制剂部门和项目经理紧密配合，共同指导和监督各研发项目的进度；6、审核项目组内相关方案及报告，审核国内外申报注册资料，协助药物注册申报及现场核查等；7、积极跟踪国内外最新研究进展及法规更新，参与立项、专利及技术评价相关工作；8、配合客户审计及各类官方审计，负责分析部门缺陷的整改及整改工作推进，包括但不限于部门内文件的起草和审核、人员培训等；9、以团队为导向，为团队成员提供技术指导，提供公平合理的发展机会和培训机会，培养有潜力的分析技术人才和管理人才，为公司建立并有效管理一个高效的分析团队。任职要求：1、全日制本科及以上学历，分析相关专业；2、3-5年分析管理经验；3、良好的英语能力（直接领导是外国人）；4、工作细心果断，有一定的领导力，执行力；5、提供住宿。,分析经理-药品研发,https://jobs.zhaopin.com/CC370383980J00342514507.htm,招1人,20K-30K
平凉路,上海-杨浦区,上海城市水资源开发利用国家工程中心有限公司,CZ398347220,国企,2019-07-22 09:23:26,本科,3-5年,岗位职责：负责公司工程咨询任务中有关工程技术经济的相关工作，负责项目预算和成本分析，负责估算、概算、预算和项目成本测算，编制工程预算，负责审核工程的相关成本、负责工程、土建、安装工程的技术经济分析等。任职资格：1）技术经济、工程经济、工程造价等相关专业，大学本科及以上学历，具有中级以上技术职称，年龄在40周岁以下；2）具有5年及以上相关专业的工程咨询经历，熟悉材料设备市场价格，参与过大型的工程咨询项目，能独立完成该预算工作；3）工作敬业，有进取精神和较强的合作意识，具备良好的沟通和协调能力；,技术经济工程师,https://jobs.zhaopin.com/CC398347226J00184101903.htm,招1人,10K-15K
奉城,上海,上海木雅实验室设备有限公司,CZ493849320,股份制企业,2019-07-22 08:18:13,本科,1-3年,爱岗敬业，热爱产品设计工作并对实验室产品设计有一定认识，熟悉实验室整体规划优先从事过实验室家具/实验室通风/实验室水电设计者优先有医疗、家具、仪器、净化、实验室经验的优先了解生物、化学、物理知识的优先按个人能力提升工资，实行技术跟单，分红制，待遇优厚根据需要设计图纸、画单件图。具体工资面议工作地址：上海市奉贤区洪朱路16号,设计工程师,https://jobs.zhaopin.com/CC493849324J00056683305.htm,招5人,6K-8K
泗泾,上海,威正包装制品(上海)有限公司,CZ602823220,民营,2019-07-22 08:42:32,本科,1-3年,职位：网站优化专员/主管、SEO、国际贸易推广专员、国际贸易网络营销职责描述：1.负责公司网站手机端和电脑端维护更新，负责公司社交平台的维护更新和互动。2.负责公司网站和社交平台的推广，提高产品关键词在主要搜索引擎上如google，bing等的自然排名，提升网站访问量和转化率。提升社交平台的关注度，为公司引流。3.负责公司SEO工具的使用，针对特定关键词/专题进行SEO优化；4.实时监测SEO优化效果，跟踪及分析、改进SEO推广方案。5.通过网络进行渠道/资源的开发等职位要求1. 90后本科及以上学历，国际贸易、外贸英语、商务英语、电子商务、市场营销等相关专业；2.英语  CET-6级以上，可以独立翻译和撰写中小篇幅英文文章；3.有责任心，工作积极，认真负责，按时完成领导安排的其他工作等事宜；4.两年以上国际贸易、SEO经验；5.了解google 等搜索引擎的排名规则，熟悉Facebook等社交平台推广，熟练流量数据统计工具，善于数据分析；6.能制定能制定SEO方案并实施，对优化效果进行跟踪评估；7.热爱SEO事业，擅长探索研究SEO新动态，具有良好的敏感和认知度；有较强的学习接收能力，能够承受较大的工作压力；勤奋细心，有很强的责任心、进取心，有较好的团队协作精神。,国际贸易推广专员,https://jobs.zhaopin.com/CC602823220J00360873303.htm,招5人,6K-8K
徐家汇,上海,上海轻轻信息科技有限公司,CZ223985880,民营,2019-07-22 10:03:46,本科,1-3年,岗位职责：①监督和检查在线授课教师的备课及课前准备，保证授课质量；②对教师进行在岗培训，保证教学服务质量，提升教师授课水平，提升首课成功率； ③对接总部与分公司的老师管理；④协助师资团队的管理工作； 任职要求：①符合轻轻诚信、精进、利他的企业文化；②统招本科及以上学历；③积极乐观，内心坚定，充满正能量；④做事细致耐心，执行力强。⑤具有K12经验优先，在培训机构从事过教师管理工作优先；,教学品控,https://jobs.zhaopin.com/CC223985886J00389629305.htm,招1人,6K-8K
新桥,上海,上海沃克软件有限公司,CZ132397910,民营,2019-07-22 09:39:47,本科,1-3年,岗位职责：1.岗位隶属质量管理部；2.负责公司测试软件产品开发；3.负责公司测试技术支持；4.正确理解需求，独立完成功能开发；5.独立完成单元测试；    任职要求：1.爱好编程，具有较强的责任心和良好的敬业精神；2.具备良好的沟通能力，以及良好的团队合作意识；3.精通Java语言，对J2EE/J2SE相关知识有深入理解；4.熟悉HTML、CSS、Javascript编程；5.能使用ER/PD等进行数据库设计；6.熟练掌握SQL语句操作；7.熟练掌握常用容器Tomcat等的使用；8.熟练使用常用开发工具eclipse/idea等；9.计算机，电子，自动化控制，数学相关专业；10.有金融行业软件开发及测试工作经验者优先；,Java测试开发工程师,https://jobs.zhaopin.com/132397912250318.htm,招1人,6K-8K
潍坊,上海-浦东新区,库西工业设备(上海)有限公司,CZ688675030,民营,2019-07-22 09:38:16,本科,3-5年,岗位职责：1，执行公司销售计划，负责公司产品的信息推广以及具体销售2，维护老客户，积极开发新市场以及新客户3，按公司回款相关规定，及时回收货款4，完成总经理交代的其他工作5，搜集行业信息，及时了解行业动态和市场变化，并向公司负责人反馈以及沟通，为公司决策提供参考，具有较强的执行力，按时高质量的完成工作任务岗位要求：1，本科及以上学历，要求1-2年销售工作经验2，有石化，煤化工，电力等项目钢材销售或者钢材国际贸易经验优先3，有较强的沟通能力，思维敏捷，具有敏锐的市场观察分析能力，较强的市场活动能力以及问题处理能力4，英语6级以上及优先考虑5，擅长新市场开发和维护，头脑灵活，勇于创新，完成公司销售任务6，学习能力强，勤奋敬业，有挑战精神以及团队合作精神，能够承受压力7，英语CET4以上，书面口语流利8，具有较强的抗压能力，以结果为导向 ,销售工程师,https://jobs.zhaopin.com/CZ688675030J00197450708.htm,招2人,6K-8K
人民广场,上海-徐汇区,罗致恒富人力资源(上海)有限公司,CZ376884410,外商独资,2019-07-22 09:28:23,本科,不限,"CompanyLeading Services / Retail Company looking for a Overall Finance Manager to join their organisation. Employment type: PermanentThe RoleDevelop and deliver a financial, treasury and budgetary strategy that ensures our growth plans are underpinned by robust financial projections and risk assessmentsResponsible for Back office operations including but not limited to Payroll, Legal Relations, Supply Chain RelationsDeliver in-depth analysis and reporting of customer and product profitability on national and regional basisDeliver a complete, accurate and timely reporting of the monthly, quarterly and yearly results to the headquarter Your Skills & ExperienceBachelor or Master Degree with Major in Finance/Accounting or Major business schoolHandled overall finance scopeAbility to work independently and as a part of a teamSolution oriented and problem solving skillsSelf-Motivated team player with ability to lead a team and drive change  ",Senior / Finance Manager （ST6339）,https://jobs.zhaopin.com/CC376884413J00299748002.htm,招1人,50K-70K
四川北路,上海-虹口区,上海维信荟智金融科技有限公司,CZ218824910,外商独资,2019-07-22 09:28:16,本科,5-10年,岗位职责:1.参与平台产品测试用例设计和执行测试用例； 2.参与自动构建测试环境，持续集成等；3.保证被测系统的质量，并通过测试流程和方法创新，努力提升研发的质量和效率；任职要求:1.工科、计算机或其他相关专业本科以上学历； 2.至少3年以上软件测试工作经验； 3.有接口、性能、安全、白盒测试等专业测试领域经验者优先； 4.熟悉Linux或Unix操作系统，熟练使用Xshell或者FTP等各种远程工具; 5.熟练使用Jenkins持续集成工具，以及熟练操作Postman等接口测试工具6.身体健康，精力充沛，能够适应高强度加班工作；7.具有良好的沟通能力，快速学习能力，以及高度的业务理解力,高级功能测试工程师,https://jobs.zhaopin.com/CC218824912J00290464704.htm,招1人,22K-30K
徐家汇,上海-徐汇区,北京万通在线教育咨询发展有限公司,CZ880677050,民营,2019-07-22 09:28:48,本科,1-3年,"岗位职责：1、负责学员的线上线下答疑；2、学员答疑问题的分类、汇总及助教报表；3、协助老师回答课上课下问题；4、内部网站的基础操作，上传课件；5、完成教务主管安排的其他工作事宜及服务要求，提高学员满意率；6、跟堂听课及授课，写听课及授课总结；8、根据提供的教材及讲义，整理题库及编辑教学资料。9、完成教务主管及领导安排的其他工作事宜。任职要求：1、诚实守信，有责任心，吃苦耐劳，热爱教育事业，具有良好的教师职业操守和服务精神；2、本科及以上学历，应届毕业生或有工作经验者皆可。数学、英语成绩优异者优先、服务意识强者优先；3、熟悉办公室软件和操作，能熟练使用Word, Excel, PowerPoint，制作教案；4、具有团队合作精神和较强的服务能力，具备良好的沟通技巧、学习能力，应变能力强，能妥善处理突发事件。5、此岗位发展方向为讲师，工作能力表现突出者，通过考核后，可提升为集团讲师职位。",考研助教老师,https://jobs.zhaopin.com/CC880677050J00160862414.htm,招4人,8K-10K
虹梅路,上海-徐汇区,上海科技网络通信有限公司,CZ787876280,国企,2019-07-22 09:09:22,本科,5-10年,岗位职责1、协助总经理做好综合、协调各部门工作，日常事务管理；2、负责起草公司各类工作总结计划及汇报材料等公文处理工作；3、负责公司的接待安排，办公会议的安排记录及工作督办；4、负责公司规章制度的拟定、修改和编写工作；5、负责公司的采购管理工作；6、协助处理突发事件及领导交办的其他行政工作。任职要求1、全日制本科毕业，中文、行政文秘、新闻等相关专业毕业者优先；2、5年左右相关工作经验，公文写作功底扎实；3、组织协调、沟通能力，执行力强；4、熟练掌握办公软件；5、有IT行业工作经验优先。,综合事务部副经理,https://jobs.zhaopin.com/CZ787876280J00398429805.htm,招1人,10K-15K
虹桥,上海,上海凡达利艺术顾问有限公司,CZ439681520,民营,2019-07-22 09:08:01,本科,1-3年,景观艺术顾问任职要求:- 具备设计具有原创性的大型公共艺术品的经验及能力，了解制作工艺及流程- 与甲方及景观顾问汇报及沟通艺术品方案- 熟练运用各类设计软件，包括Photoshop、3ds Max、Rhino、Su、maya、ZBrush、CAD等岗位要求：- 热爱艺术，热爱设计- 正规全日制美术学院毕业，公共艺术、雕塑、多媒体等专业- 有上进心，对工作的完成度有极高的要求，以及不断学习的动力- 有强烈的团队意识，工作态度认真积极， 责任心强- 良好的沟通表达能力，英文口语及读写能力优先如何投递简历：- 请提供过去相关工作经验的案例，随同简历一并发送,景观艺术顾问,https://jobs.zhaopin.com/CC439681527J00133139501.htm,招2人,10K-20K
