address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
张江,上海,合肥酬勤信息技术有限公司,CZ491324980,民营,2019-08-09 09:16:12,本科,3-5年,"岗位职责：1、从事交易所、银行等的交易、清算系统等各类业务系统的研发和运维工作。2、与需求人员完成对客户需求的分析、设计、制定开发计划等工作。3、与开发人员一起完成软件产品的设计、编码、单元测试等工作。4、为测试人员提供设计、编码的解释支持工作。5、编写软件开发过程中的相关技术文档。任职资格：1、二本以上学历，银行相关核心项目开发一年以上经验。2、精通C/C++，熟悉网络相关协议。3、具备一定的需求分析能力。4、有Unix/Linux下开发经验及Shell脚本开发经验。5、熟悉Cmake, Make, Scor5, Autotools等构建工具中的一种或多种。",C语言开发工程师  ,https://jobs.zhaopin.com/CC491324980J00363497603.htm,招3人,10K-15K
长征,上海,上海龙田数码科技有限公司,CZ252596110,民营,2019-08-09 09:16:03,本科,3-5年,"岗位职责：1、带领软件团队完成产品开发及项目交付；2、参与产品的需求分析，系统架构设计，提供解决方案并负责核心模块研发；3、负责系统的整体设计、数据库设计；4、对产品代码质量负责，具备对运行系统的性能调优，BUG分析及修正等优化工作；5、参与技术难点攻关及新兴技术预研。任职要求：1、计算机或相关专业本科以上学历，3年以上工作经验；2、Java基本功扎实, 理解io、多线程等框架，对JVM原理深入理解；3、精通掌握Spring/Spring Boot、MyBatis等框架，精通RESTful接口规范， 精通Git及maven工具;4、精通MySQL、oracle等主流数据库，精通MongoDB, Redis等NoSQL技术；5、熟悉分布式系统的设计和应用，熟悉分布式、缓存、消息等机制；6、做事严谨踏实，责任心强，条理清楚，善于学习总结，有良好的团队合作精神和沟通协调能力。",软件研发经理,https://jobs.zhaopin.com/CC252596114J00287819604.htm,招1人,12K-17K
徐家汇,上海-徐汇区,上海熙然仪器设备有限公司,CZ493529520,民营,2019-08-09 09:14:06,本科,3-5年,岗位职责1.承担公司数据库架构设计开发以及软件项目开发工作；2.参与项目需求分析、系统设计等基础架构类设计工作；3.负责整体项目的风险评估、进度把控等。任职要求1.计算机或相关专业，本科及以上学历，3年以上数据库架构或软件项目开发经验；2.熟悉软件工程基本理论和方法，熟悉分层软件架构的概念和方法，熟练掌握面向对象编程思想；3.扎实的Java语言功底，良好的编程习惯；熟悉jdk1.5及以上的特性，熟练使用Eclipse等开发工具；4.扎实SQL语言功底，熟悉Mysql、Oracle等数据库；5.熟练掌握Hadoop、Spark、Storm、HBASE的原理特性以及适用场景，精通Spark实时计算开发，并具备大规模数据集的实际开发经验；6.有大规模数据平台的架构设计经验，了解项目开发周期及相关流程，拥有完整的项目开发经验；7.具备问题定位以及解决能力，善于归纳总结，对数据敏感；8.思维活跃、敢于担当、乐于沟通，具有良好的团队合作精神，积极主动，能承受一定的工作压力；9.良好的沟通和团队合作能力，主动的学习意愿和良好的学习习惯；10.加分项：对竞技体育相关有一定的了解或兴趣。,数据架构师,https://jobs.zhaopin.com/CC493529520J00437121501.htm,招1人,10K-20K
唐镇,上海,纬创软件 (上海),CZ120817710D00112053146,港澳台公司,2019-08-09 09:09:44,本科,3-5年,"岗位职责： 1、完成前端责任内的开发任务 ；2、与产品、UI设计师密切配合，准确合理地了解需求完成开发 ；3、与后端工程师配合，完成功能研发，调试和优化 。任职要求： 1、具备 React或是 Angular的实际开发经验 ；2、本科及以上学历，3年及以上前端开发经验；3、对css3、html5、javascript、es6、Typescript等主流前端技术有全面、深入理解 ；4、熟悉vue/Taro/微信小程序等前端主流框架,有实际开发经验 ；5、熟悉设计模式、常用算法 ；6、熟悉Git代码管理工具； 7、具有良好的沟通能力,强烈的责任心和团队精神,善于合作，热衷于新技术的探索和研究 。",中级前端开发工程师,https://jobs.zhaopin.com/CC120817715J00202792111.htm,招1人,10K-15K
人民广场,上海-浦东新区,上海亿儒机械设备租赁有限公司,CZ862708250,民营,2019-08-09 00:51:05,本科,3-5年,职位描述：1、公司app、pc官网、微信端及后台系统的的设计、升级、和维护，负责产品块设计、代码编写的详细设计、编码，以及所属开发模块的代码修改； 2、参与技术可行性分析和需求分析； 3、对所编写的程序进行严格的综合测试，进行软件故障诊断、定位、分析和调试，组织内部测试的工作实施； 4、保证程序的性能、安全、效率和可拓展性；5、及时反馈软件开发中的情况，并根据实际情况提出改进建议；6、有APP开发经验者优先。 任职资格： 1、计算机相关专业，本科及以上学历； 2、3年以上java项目开发经验，具备系统设计能力； 3、熟悉安卓app(android studio工具）\苹果app（xcode工具）\pc端（vscode工具）\api和后台管理（visual studio工具）\微信端（微信开发工具）等开发工具，独立完成公司app、官网、微信端及后台管理系统的优化；4、有较强的需求分析能力，可以较好理解项目需求，并能根据需求编写解决方案；5、可以熟练应用各种设计模式，具有丰富的面向对象的设计能力和开发能力；6、有APP开发经验和后台管理经验者优先。,软件开发工程师,https://jobs.zhaopin.com/CC862708250J00272043002.htm,招2人,10K-20K
,上海,上海钛游科技有限公司,CZ840300890,民营,2019-08-09 09:30:37,本科,不限,【岗位职责】：1.负责视频内容剧本、立项，编写相关影视项目的企划案。2.负责剧本创作和修改思路、方向、要求等。3.根据要求制定出拍摄方案以及剪辑方案，根据主题计划，完成公司相关主题的拍摄。【任职要求】：1.本科及以上学历，热心肠，有爱心，爱护小动物（养过宠物优先），具备基本宠物知识。2.积极主动，擅长沟通，思维敏捷，活泼开朗。3.制片管理、影视传媒等相关专业优先考虑，会音频后期的优先考虑。4.能独立策划不同主题的影视内容，构思独特新颖，并提出合理化建议。【工作福利】：1.地铁周边2.五险一金3.每周双休4.轻松工作5.带宠上班6.定期团建,视频编辑,https://jobs.zhaopin.com/CC840300890J00309333702.htm,招1人,6K-8K
陆家嘴,上海-浦东新区,上海凯淳实业股份有限公司,CZ490285320,民营,2019-08-09 09:17:03,本科,不限,【运营支持岗】 岗位职责：1、处理日常作业报表；2、汇总整理日常报表；3、配合产品经理完成定期回归测试，维护测试环境基础参数。 岗位要求：1、良好的沟通能力，工作态度认真负责；2、全日制大学本科（含）以上学历，金融或计算机相关专业；3、1年以上移动端测试工作经验；4、熟悉信用卡业务，有过信用卡相关工作经验优先；5、熟练使用各类办公用品。 工作地址：世纪大道大都会,知名银行客户执行,https://jobs.zhaopin.com/CC490285325J00411854405.htm,招1人,4K-6K
瑞金二路,上海,新日铁住金软件(上海)有限公司,CZ675405220,外商独资,2019-08-09 09:20:35,本科,3-5年,岗位职责:1，外籍人员签证等相关事宜对应；2，物业相关事宜对应；3，行政总务事宜对应（固定资产管理，公司大型活动开展等等）；4，公司业务变更，经营许可等相关事宜办理；5，办公室改造装修以及办公环境修缮等方面的工作；6，其他上级交办事宜。任职要求:1，本科及以上学历；　2，日语能力N2及以上；3，30～38岁、具备5年以上总务相关工作经验；4，有过办公室搬迁布局以及装修修缮经验的优先。5，熟练使用办公软件；6，有良好的沟通协调能力，团队协作力强；7，江浙沪地区出身优先。,总务,https://jobs.zhaopin.com/CZ675405220J00355180603.htm,招1人,8K-10K
中山北路,上海,上海塑盈供应链管理有限公司,CZ827304260,民营,2019-08-09 09:27:43,本科,3-5年,职责描述：1、深入理解业务流程，建立业务数据指标体系与模型；2、对接投研部门需求，基于公司先有的数据建立行情数据库分析系统；3、根据业务需求，进行数据搜集、清洗、分析挖掘工作，完成各期货产品分析报告；4、基于数据，设计调整算法，总结有价值信息，为业务决策、管理等提供支持；5、参与企业数据产品的设计与实现。任职要求：1、精通Python语言，有Web后台服务开发的实际项目经验；2、熟练掌握至少一门Python Web开发框架（Tornado、Django、Flask等)；3、熟悉掌握至少一门Python 爬虫开发框架，精通selenium;4、熟练使用至少一种数据库（MySQL/PostgreSQL/Redis/MongoDB)；5、熟悉常用数据挖掘算法（如分类、聚类、回归等，有pytorch 经验优先）；6、有独立分析和解决问题的能力，有良好的团队合作精神，7、有金融方面开发经验者优先。,python工程师,https://jobs.zhaopin.com/CC827304260J00372537203.htm,招1人,15K-20K
江川路,上海,格思培训学校,CZ485714830,合资,2019-08-09 09:13:51,本科,不限,1.为初高中学生制定个性化学习方案，进行1对1、1对3、小班教学；2.帮助学生提高学习兴趣，养成良好的学习方法及习惯；3.为学生查残缺补漏，帮助学生尽快提高学习成绩；4.参加学科教研，学习活动、提高自我教学水平；岗位要求：1.统招本科学历以上，有教师资格证优选考虑；2.热爱教育教学工作，热爱学生；3.讲课条理清晰、风趣幽默、能够因材施教、启发教学；4.具有责任心、执行力强；员工福利待遇1、购买五险一金2、公司实行公平考核晋升的薪酬体系3、公司每月颁发优秀员工奖项和奖金4、公司不定期组织员工旅游等娱乐活动5、良好的职业生涯发展通道，助你成就事业梦想,初高中语文教师,https://jobs.zhaopin.com/CC485714834J00301162205.htm,招10人,10K-15K
虹桥,上海,深圳亿思腾达集成股份有限公司,CZ308148410,民营,2019-08-09 09:21:05,本科,3-5年,高比例销售提成（不封顶）优秀人才年收入可达数十万至百万1、独立负责开拓和维护市场和客户；深挖所负责的TV、照明、工控、音响、车载、电动工具等销售类电子领域的重要客户商业机会。2、执行公司销售策略，并独立制定所负责客户的销售策略，完成销售目标。3、接单和运作。4、搜集市场和行业有价值的市场信息。5、完成上级交代的其他标杆性业务任务。任职要求:1、全日制本科以上学历。2、1年以上TV、照明、工控、音响、车载、电动工具等消费类电子元器件领域的销售经验。3、很强的市场捕捉、分析判断能力和较强的市场开拓能力。4、善于沟通，业务狼性，思维敏捷，性格外向，勇于担当5、认可公司的理念，并立志在消费类电子领域长期奋斗。,大客户销售,https://jobs.zhaopin.com/CC308148417J00237118402.htm,招1人,15K-20K
老西门,上海,上海灵硕会展服务有限公司,CZ201734420,民营,2019-08-09 00:50:49,本科,1-3年,"Responsibilities• Intensive primary research to ascertain and validate conference content with senior executives, plus some secondary publication and web research；• Development of in-depth sales, marketing and project briefs summarizing the main findings of your research for the wider project team；• Invitation, confirmation and management of ongoing relations with senior speakers;• Creation of original, engaging sales copy for the event brochure, website and associated promotional pieces.• Work closely with marketing and sales teams to develop and aid in the execution of comprehensive cross-functional strategies;• Run events on-site, networking with senior executives and developing future business.Requirements:- Bachelor degree and above, major in Economy, Business or Management is preferred;- Fluent in oral and written English, CET 6 or TEM 4 above;- Excellent in proposal writing and text production;- Be good at industry analysis and research, previous relevant experience will be a plus;- Strong sense of business and market consciousness;- Ability of independently working and problems solving;- Passionate, Influential and Innovative and self motivated.",Conference Producer,https://jobs.zhaopin.com/CC201734422J00345162603.htm,招2人,10K-15K
泗泾,上海-松江区,上海优涂化工有限公司,CZ661200720,股份制企业,2019-08-09 00:50:13,本科,1-3年,岗位职责： 1、专业人员职位，在上级的领导和监督下定期完成量化的工作要求，并能独立处理和解决所负责的任务； 2、进行财务预算、审核、监督工作，按照公司及政府有关部门要求及时编制各种财务报表并报送相关部门； 3、负责员工报销费用的审核、凭证的编制和登帐； 4、对已审核的原始凭证及时填制记帐； 5、准备、分析、核对税务相关问题； 6、审计合同、制作帐目表格。任职资格： 1、财务、会计相关专业本科以上学历；可以胜任财务和出纳岗位2、有一年以上相关专业的从业经验；3、熟悉会计报表的处理，会计法规和税法；4、能够熟练使用Excel表及运用各类函数； 5、具有良好的学习能力、独立工作能力和财务分析能力； 6、工作细致，责任感强，良好的沟通能力、团队精神； 7、熟悉《会计准则》及相关财务税务法律知识，爱岗敬业，客观公正，保守秘密； 8、身体健康，可以承受工作压力。工作地址松江区涞坊路2066号丰柏众创工场B7,财务助理（出纳）,https://jobs.zhaopin.com/661200721250107.htm,招1人,4K-6K
浦江镇,上海-闵行区,上海南鹊电子商务有限公司,CZ266738530,其它,2019-08-09 09:18:35,本科,1-3年,岗位职责：1.负责公司旗下天猫京东苏宁店铺店面整体形象设计、更新、商品描述美化2.负责产品模板设计、大型促销活动页面设计等；3负责.宝贝详情页的设计，根据产品进行设计调整；4.制作产品主图；5.活动页面的制作，店铺首页及活动宣传图片的设计 ；岗位要求1本科及以上学历，平面设计/艺术设计/视觉传媒等专业优先考虑；2.有1年左右电商网店店铺详情页设计经验优先考虑；3.熟练掌握Photoshop、AI、PS等设计软件；4.有摄影、手绘经验的优先考虑；5.有新媒体视频制作经验者优先考虑。,平面设计师/网店设计,https://jobs.zhaopin.com/CC266738538J00304601106.htm,招2人,8K-10K
唐镇,上海-浦东新区,成都轩鑫供应链管理有限公司,CZ591379180,民营,2019-08-09 00:52:22,本科,3-5年,岗位要求：1、负责公司会计、报表、企业预算编制、执行与控制工作。2、建立、健全财务管理体系，建立科学、系统符合企业实际情况的财务核算体系和财务监控体系，进行有效的内部控制。审核财务报表，提交财务管理工作报告。3、审查公司经营计划及各项经济合同，并认真监督其执行。4、组织协调企业财务资源与业务规划的匹配运作， 公司财务战略规划的制定与实施。5、与政府监管机构、工商、税务等部门接洽协调，维护公司利益等。任职资格：1、会计、财务或相关专业大学本科以上学历，有物流行业工作经验资历者优先。3、能独立处理财务报表的编制工作，准确掌握会计准则并通晓各种账务处理；4、熟练操作EXCEL、WORD等办公软件，熟练使用财务软件;5、精通财务相关法律法规、企业财务制度和流程；具备丰富的财会项目分析处理经验;6、为人正直、责任心强、作风严谨、工作仔细认真;,财务助理,https://jobs.zhaopin.com/CZ591379180J00162780507.htm,招1人,6K-8.5K
吴泾,上海-闵行区,上海迩格信息技术有限公司,CZ295000680,民营,2019-08-09 00:50:23,本科,5-10年,岗位职责：1. 全面负责公司的产品品牌建设工作，品牌战略的制定和落地工作，包括：前期市场调研、品牌策略制定（品牌价值梳理、品牌定位、品牌传播等）、产品及营销策略制定等；2. 根据公司发展战略，制定品牌发展规划和把控品牌传播节奏与方向，对品牌曝光度、知名度、美誉度负责；3. 领导完成对品牌形象的建设、监督与管理，组织实施品牌CI＆VI，保证品牌策略的规范执行，维护品牌元素在传播过程中的统一性，提升品牌的含金量；4. 追求品效合一，能够为销售转化提供良好支持；5. 建立舆情监测机制，进行媒体舆情监测及危机公关事件处理；6. 实时收集市场反馈信息，能够根据市场信息和企业发展战略进行品牌策略的调整、优化和升级；7. 领导交办的其他工作内容。 任职要求：1. 本科及以上学历，30-40岁之间，特别优秀者可放宽。市场营销、广告学、新闻传播等相关专业毕业，同时具有管理类及MBA学位者优先；2. 有较强的品牌创建、品牌管理理论基础，对品牌战略、品牌策略有深刻认知，能够独立主持制定品牌策略和品牌管理等工作；3. 必须具备知名品牌创建及管理经验，有类似无印良品、宜家等家居类品牌或家居类互联网平台品牌相关工作经验者优先；4. 具有敏锐的市场感知度和洞察力，良好的市场分析能力、以及把握市场动态和市场方向的能力；5. 具备品牌策略落地的能力，文笔能力强，能够独立撰写品牌传播计划，能够以合适的方式开展对C端市场的沟通，具备相关策划落实所需的资源；6. 对新兴传播工具和方式有所了解，拥有丰富媒体资源与良好媒体关系并具备品牌合作的开拓能力；7. 思路清晰，逻辑严谨，沟通能力与表达能力佳。具备良好的职业素养和敬业心，对工作有热情。,品牌策划总监,https://jobs.zhaopin.com/CC295000688J00404117705.htm,招1人,40K-70K
,上海,蓝太克环保科技(上海)有限公司,CZ402587510,外商独资,2019-08-09 09:09:49,本科,3-5年,职位描述岗位职责:1.       查询银行入账情况，收取银行汇票2.       审核付款，制作销售公司会计凭证、转账凭证3.       制作财务报表、纳税申报、所得税汇算清缴4.       合法合规地进行销售开票5.       与各部门核对应收、应付往来账6.       应收分析7.       应收应付资金汇总，测算可用资金8.       对销售部录入的CRM系统数据进行核对任职资格：1.  五年以上工作经验，本科及以上学历，有财经专业背景者优先；2.  熟悉中国税收政策、法规；对信息、数据数字敏感，思路清晰，有建设性头脑3、熟练使用用友财务软件及各种OFFICE办公软件，会使用企业定制CRM系统；4、具有较强的亲和力，具有良好的团队合作、服务精神，性格活泼开朗，能承受一定的工作压力；善于沟通，工作认真负责，有激情、响应快，领悟能力强； 5、CET-4，有良好的英语读写能力，有过应收分析、采购、内审、报关资质、出口退税经验者优先；6、男女均可，25~35岁,会计,https://jobs.zhaopin.com/402587514250030.htm,招1人,6K-8K
颛桥,上海,上海澜澈生物科技有限公司,CZ636022730,民营,2019-08-09 09:21:53,本科,1-3年,负责电子仪器仪表类产品检验工作的技术指导与培训；按ISO9000标准和公司相关质量管理体系的要求，确保及提高产品质量符规定要求；建立健全原材料、半成品、外协品和成品检验记录及质量统计报表，每月进行质量统计分析，提出改进意见；负责电子元器件的检测、实验、老化，并建立相关检验记录及报表统计；负责检验仪器的配置、使用、校正和维护保养，保证检验工作的正常运行；负责分管产品质量分析、质量信息反馈，并组织有效开展质量改进活动；负责分管产品生产各工序质量巡检监控；负责分管产品检验规程编制、整理和完善工作；,检验工程师,https://jobs.zhaopin.com/CC636022730J00290653102.htm,招1人,6K-10K
,上海,特斯拉汽车(北京)有限公司,CZ532432020,外商独资,2019-08-09 09:05:39,本科,5-10年,"The Role:Tesla’s Supplier Industrialization team is responsible forcritical component development and qualification activities at suppliers. The job involves communicating well with internal and external teams, travelingto suppliers in different regions, and on-the-spot critical decisionmaking.  Responsibilities of The Role:•       Conductand implement Design for Manufacturing (DFM) feedback into our design.•       SuppliersOn Time Delivery performance•       SupplierQuality Performance•       SupplierProduction Capacity (Operations management)Requirements:•       Bachelor’sdegree in Electrical or Mechanical Engineering•       Practicalexperience on Design for Manufacturing (DFM) and Design For Assembly (DFA)•       Practical6sigma experience.•       Solidknowledge on statistical applications.•       Practicalexperience on production process and quality management of SMT / Thru HoleTransformers, Coils, Chokes, Electrolytic Capacitors, Ceramic Capacitors andResistors, •       Mechanicalbackground with statistical tolerance analysis, design quality assessmentand improvement technique.•       DFSSexperience is desired. •       Supplierdevelopment and management experience•       Selfmotivated and ability to work independently•       Handson and ready to work on a fast paced environment  •       Excellentspoken and written English, Mandarin.•       Domesticand international travel (expected 50% of the time) is required to engage withCMs, sometimes on short notice.",Supplier Industrialization Engineer – Components,https://jobs.zhaopin.com/CC532432021J00165910014.htm,招1人,15K-20K
,上海-嘉定区,上海兴冯投资管理有限公司,CZ308304680,民营,2019-08-09 09:17:01,本科,3-5年,工作内容1.按照国家会计制度规定，能独立录入记账凭证，做到凭证合法、内容真实、数据准确。2.按照规定，定期（月、季、年）核对账目、结算、编制会计报表，独立完成一般纳税人的各种税种的申报和缴纳。3.独立完成一本账本的工作及其他年度事宜。（财政年报、汇算清缴等）4.熟悉操作金蝶财务软件、EXCEL、WORD、PPT等电脑办公软件。任职资格：1.财务、审计、金融等相关专业大专及以上学历。2.具有3年以上会计工作经验及熟知金融财务知识，熟悉相关税收法规;熟悉全盘帐务处理及税务申报经验。3.必须具备会计上岗证证书。4.熟悉建筑类（市政、土建）会计核算流程。5.独立工作能力强，良好的语言及沟通能力，思维敏捷，有创业精神者优先。6.诚信廉洁，作风严谨，敬业负责，有良好的职业素养。具体薪资面议公司地址：上海市嘉定区江桥镇金沙江西路13号线金运路,财务会计,https://jobs.zhaopin.com/308304684250066.htm,招1人,5K-7K
城隍庙,上海-黄浦区,上海分蛋信息科技有限公司,CZ465625680,民营,2019-08-09 00:52:31,本科,1-3年,工作职责： 1.利用风险数据表现，持续完善线上产品风险反欺诈规则及模型，并完成开发、部署、落地； 2.跟踪风控规则及模型的有效性，监控分析产品关键风险数据，并不断完善规则组及模型； 3.参与风险反欺诈相关工作； 岗位要求: 1.本科以上学历，数学、统计学教育背景为佳； 2.精通线上消费金额、小额贷款反欺诈业务，熟悉贷前、中、后风控流程和细节； 3.对线上产品反欺诈有丰富的经验，敏感数据的变化，能快速定位分析，并部署有效防范措施； 4.能独立完成数据提取、清洗、分析工作，有扎实的数据库工具使用能力； 5.有信贷模型开发经验，熟悉信贷ABC卡，熟悉各类模型开发经验者优先； ,风控策略分析师,https://jobs.zhaopin.com/CC465625688J00433262001.htm,招1人,18K-25K
虹梅路,上海,上海禹化信息科技有限公司,CZ638090980,民营,2019-08-09 09:12:12,本科,不限, 岗位描述：   1、日常业务，包括SDS编制、标签编制、危化品系统填报、咨询及培训服务等；  2、研究相关化学法规/标准；  3、数据库的整理及审核；  4、新产品研发的技术支持及测试；  5、挖掘与捕捉用户需求，分析数据，结合市场状况以及公司内部资源，持续优化和改进产品细节。  岗位要求：  1、正规统招本科及以上学历，有机化学、应用化学、化学工程与工艺等化学类专业；  2、熟悉办公软件，耐心细致，为人真诚踏实，热爱化学，性格乐观，有自己价值观且愿意为之奋斗；  3、具备数据分析、使用和总结能力，善于通过数据发现问题或机会；  4、良好的沟通能力及团队合作精神，学习能力佳，敢于接受挑战；  5、 对工作充满热情，富有创新精神；  6、 在化学品检测行业或化学品法规服务行业有工作经历者优先。,技术岗位,https://jobs.zhaopin.com/CZ638090980J00344456803.htm,招8人,4.5K-6.5K
北外滩,上海-虹口区,北京华锐童之摇篮商业有限公司,CZ859330340,民营,2019-08-09 09:04:50,本科,3-5年,岗位职责：1、 根据部门销售目标、负责规划淘宝、京东等电商销售渠道的运营方案;2、 负责针对店铺的整体规划、营销、活动策划、推广、客户关系管理等系统经营性工作；3、 指导开展店铺运营诊断分析，通过行业、竞争对手数据分析，发现店铺存在问题并向运营团队提出优化建议;4、 分析各项数据，进行店铺及产品优化，提升成交转化率、回购率等;5、 负责完成店铺月季、季度、年度销售任务;6、 制定并完善电商运营团队的工作流程、执行规范等基础制度，并落地实施。岗位要求：1、具有大专以上学历，有服装、百货、卡通衍生品、体育品牌行业电商经验优先考虑；2、有3年以上互联网电商平台运营经验，有淘宝、天猫及京东平台代理运营经验者优先考虑;3、掌握平台运营模块系统的方法论及实操技巧;4、有丰富的网站产品品类管理、运营和推广的实战成功经验;5、对数据有高敏感度，能够通过对各种运营数据的归纳、分析，发现问题并解决问题;6、有较强的沟通能力，能够赋能团队成员;7、有较强的管理能力，能够带动团队的发展。,电商运营经理,https://jobs.zhaopin.com/CC859330340J00166302514.htm,招1人,15K-25K
,上海,上海德伟思教育培训有限公司,CZ410941480,民营,2019-08-09 09:17:24,本科,5-10年,岗位职责：1、组织校区开展市场推广，完成招生任务；2、做好校区教务管理，确保教学质量和效果，提高客户满意度；3、组织校区日常招生运营管理，落实与推行校区标准化建设；4、规范执行校区各项成本费用支出管理，做好校区运营成本控制；5、做好校区客户服务工作，促进家校沟通，为客户提供增值服务；6、落实执行校区的团队建设与管理，改善并提升校区的工作绩效；岗位要求：1.全日制大学本科及以上学历。2.年龄30-45岁之间。3.曾担任5及以上教育培训机构校区校长职务或担任总部教学、教务、营销部门管理职务或具备相当经验。4.乐观积极，责任心强，勇于迎接挑战及承担压力。5.具备教师从业资格证书优先。6.条件优秀的可适当放宽要求。【工作地点】：1.浦东新区浦东南路1085号华申大厦4F2.闵行七莘路50号5号楼5F3.青浦胜利路758号1-2F4.浦东新区晨晖路728号2F5.普陀区兰溪路125号曹杨影城6F6.浦东新区沈家弄路640号1楼-3F7.徐汇区上中路466号2号楼2F8.嘉定新城洪德路122-132号,校区校长,https://jobs.zhaopin.com/410941486250014.htm,招4人,15K-20K
人民广场,上海,新日本空调工程（上海）有限公司,CZ120478850,外商独资,2019-08-09 09:18:43,本科,3-5年,岗位职责：建筑电气相关设计、预算、施工管理 任职要求：电气工程及其自动化或相关专业，有现场管理经验者优先，熟悉AutoCAD,建筑电气技术员,https://jobs.zhaopin.com/120478858250030.htm,招2人,5K-10K
