address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
镇宁路,上海-长宁区,北京知道创宇信息技术股份有限公司,CZ196908210,民营,2019-07-19 09:08:10,本科,1-3年,岗位职责:1、负责网络安全（ CyberSecurity ）售前工作，负责分析客户需求、与客户进行交流，编写方案设计报告、实施方案报告和其他技术方案；2、随同销售人员拜访用户，了解用户的项目基本情况，了解用户的需求，向用户介绍公司和公司的服务，与用户建立起良的关系；3、参加招投标会，进行信息安全技术上的讲解和答疑；4、参加商务和技术的谈判，参与起草项目技术协议书；5、对行业内新技术新产品和新项目进行技术跟踪；6、参与部分项目的实施工作。任职要求:1、计算机、信息系统管理等相关专业本科以上学历；2、具有网络安全技术支持或网络安全服务经验；3、2年以上的网络安全售前工作经验，熟悉网络安全技术；4、深入了解网络安全各项标准、法规、技术；5、熟悉网络安全领域的相关专业技术知识、标准和相关安全产品（态势感知、数据保护、云安全服务、终端安全管理、Web应用防护、防火墙、UTM、IPS、IDS、审计、漏洞扫描、SOC/SIEMs）及安全服务(渗透测试、风险评估、安全加固、应急响应等)；6、具备较强的PPT、Word方案编写能力以及售前标书能力；7、具有CISA、CISSP、CISP、CCIE、ISO主任审核员、PMP、ITIL等证书者优先；熟悉等级保护优先；熟悉等保或管理咨询以及相关技术要求者优先；具有集成项目经验者优先。 有白帽经历或渗透测试服务经历优先。,售前方案顾问(J10100),https://jobs.zhaopin.com/CC196908215J00110149312.htm,招1人,10K-15K
江桥,上海-嘉定区,仪菲(上海)品牌管理有限公司,CZ394268310,民营,2019-07-19 09:10:06,本科,10年以上,岗位职责：1、基于公司发展战略，建立健全公司预算制度及公司业务流程；2、根据公司预算管理制度，组织年度预算、季度预算、业务线预算的编制，并对预算数据进行复核、汇总、上报。根据实际经营情况和环境变化，修正预算；3、预算控制，负责预算的跟踪、落实及控制，确保预算的有效实施，降低财务风险，提高营运效率，财务资源的合理利用；4、负责公司各类分析报表、业务报表编报，根据实际经营报表编报具有前瞻性的预算分析报告；5、带领团队深入事业部，推动、协调各财务新项目的落地、复盘，为事业群及个事业部创造财务价值；6、其他财务工作及跨部门工作的配合。任职要求：1、大学本科以上学历，财务及经济类相关专业毕业；2、具备大型企业10年以上预算、分析经验，在预算、财务分析、流程编制等领域具有较强的专业综合能力；3、做事认真踏实，具备良好的逻辑思维能力、数字敏感度强、能提出经营建议；4、具备良好的沟通、组织协调能力及较强的文字功底；5、有大型互联网、良好的英语听说读写能力及上市公司、500强工作经验者优先考虑。,分析经理,https://jobs.zhaopin.com/CC394268316J00212405508.htm,招1人,25K-35K
龙华,上海-徐汇区,北京世纪高通科技有限公司,CZ138826760,上市公司,2019-07-19 08:52:11,本科,3-5年,岗位职责负责公司车载业务数据处理的算法模型设计和研发 持续改进业务算法模型及设计实现2. 任职要求计算机及相关专业本科及以上学历，3年及以上算法分析开发经验；掌握Java、scala、python中至少一门；编程语言，熟练在linux平台开发，基本功扎实；熟悉常用数据挖掘算法，有一定的算法线上优化经验；掌握hadoop/spark/flink/kafka等大数据生态圈技术，并能熟练快速的解决线上问题；熟悉常用数据库，如postgreSQL有车载业务和位置服务算法分析经验的优先拥有很强的分析问题和解决问题能力，有较强的学习能力、主动性和上进心，具有良好的沟通能力和团队合作精神。有良好的英语沟通能力,算法开发工程师,https://jobs.zhaopin.com/CC138826768J00144331012.htm,招1人,13K-20K
三林,上海,上海契科智能科技有限公司,CZ627642320,民营,2019-07-19 09:07:10,本科,1-3年,【工作职责】1.管理并负责公众号，微博，抖音等平台的运营，负责ugc内容采集整理策划及原创撰写，维护品牌形象；2.为各大电商平台以及种草平台提供优质内容素材；3.及时捕捉并利用热点事件与话题，结合一周CP 产品及内容方向，选题策划并输出高质量内容；4.通过内容及活动运营，加强与用户之间的互动；5.跟踪公众号、微博、抖音的运营数据及推广效果，分析数据并及时反馈，提升自媒体平台的影响力与活跃    度，保持与平台粉丝的良好互动，对粉丝的行为习惯（情感及使用感受等）进行分析与总结；6.有运营思维与理念，能够有效地跟各部门进行沟通，熟悉平台各类资源，并能很好地跟自媒体平台结合利    用；【任职要求】1.本科相关学历2.2年以上相关工作经验；3.具备基本的文案和视觉审美，有丰富的运营经验，熟知微博微信等自媒体平台，新闻点敏锐并善于捕捉热点；4.文字功底佳，写作功底好，能编会写有创意，知识面广，思维敏捷；5.对新媒体有热情，对运营有热情，专业不限；6.有平面设计、视频制作剪辑等能力优先；7.强大的自驱力和学习能力，有精读《爆款文案》《一个广告人的自白》等书籍优先。,内容运营,https://jobs.zhaopin.com/CC627642322J00426206601.htm,招1人,6K-12K
张江,上海,上海博佳医药科技有限公司,CZ184741610,民营,2019-07-19 09:06:46,本科,不限,岗位职责：阅读英文文献并使用 Python实现模型算法参与团队建设，对团队和其他成员提供培训和技术支持 任职要求：统计，数学与计算科学，机器学习及相关专业本科以上学历数学和统计基础扎实，熟悉数值计算，优化，及建模分析熟练掌握Python或R英语四级，英文文献阅读能力强具有清晰的逻辑思维，良好的沟通协调能力和语言表达能力，工作积极主动，踏实负责，抗压能力强，学习能力强,统计师,https://jobs.zhaopin.com/CC184741610J00298446002.htm,招2人,8K-15K
鞍山,上海,上海中肃投资管理有限公司,CZ865106960,民营,2019-07-19 09:08:59,本科,不限,职位描述：1、参与找寻、筛选、分析大消费零售类、新媒体等投资标的；2、准备投资合同及尽调资料；3、跟踪投资流程；4、准备项目材料，参与对已投公司进行投后管理工作，定期报告项目进展并提出和解决存在问题；5、对消费连锁、新零售、新媒体等相关领域进行深入研究；任职资格：1、在校应届本科及以上学历；2、有清晰的逻辑思维能力和创新视角，勇于决策和承担；3、对股权投资有浓厚的兴趣，有一定的投资基础，有财务、法律基础的优先；4、管理、经济学专业，市场营销、供应链管理等方向优先；,投资助理,https://jobs.zhaopin.com/CC865106960J00393173901.htm,招2人,6K-8K
梅陇,上海-闵行区,上海逸舟信息科技有限公司,CZ169798020,民营,2019-07-19 08:41:48,本科,5-10年,"岗位职责：负责企业管理软件的开发等工作 任职要求：1) 计算机、物理、数学、电子等相关专业，本科以上学历。2) 逻辑思维能力强，自学能力强，有钻研精神3) 熟练掌握一种以上编程语言，包括但不限于C#、iOS、Java。熟悉HTML, Javascript。4) 掌握数据库基础知识，精通Sql Server或Oracle。5) 对软件开发有浓厚兴趣6) 有较强的英语阅读能力，CET 6（或同等水平）以上7) 责任心强，工作细致、负责8) 具有团队协作精神 ","高级软件工程师(C#,iOS,Java,Android,Web)",https://jobs.zhaopin.com/169798020250051.htm,招2人,15K-20K
张江,上海-浦东新区,上海宿程信息科技有限公司,CZ634731880,民营,2019-07-19 09:05:56,本科,1-3年,工作内容： 1、帮助民宿把房源上线到各个平台并且对新房源进行简单整理。2、帮助商家优化运营，实现利润最大化。3、协调各个部门工作，高效保质的完成任务。4、实时跟踪反馈商家信息并做好报表统计。招聘要求：1.本科以上学历，对互联网行业有高度兴趣和热情；2.具备较强的沟通协调能力和文字表达能力，善于把握用户需求，分析用户行为；3、具有较强的学习能力、责任心、抗压能力及团队协作能力，工作适应性强；4、拥有产品意识及敏锐观察力，善于发现问题并推动解决，有创新意识。 5、传统OTA渠道和短租平台有经验者优先。,商家运营,https://jobs.zhaopin.com/CC634731880J00397657205.htm,招1人,5K-8K
交大,上海-徐汇区,上海西顿汽车科技有限公司,CZ610233930,民营,2019-07-19 09:08:04,本科,1-3年,1、协助总经理制定公司的发展战略规划；2、负责制定所属部门的工作计划、管理方案、操作流程3、制订所负责业务的年度工作计划并监督实施执行； 4、制定所负责部门的各项管理规章、制度； 5、积极协调和激励所属部门的工作。6、参与公司整体策划，健全公司各项制度，完善公司运营管理； 7、推动市场招商业务，组织完成公司整体业务计划； 8、负责协调各部门工作，建立有效的团队协作机制； 9、维持并开拓各方面的外部关系；10、管理并激励所属部门的工作绩效。11、负责本部门员工工作的总体安排与工作执行情况的督导实行周例会、早晚会制度；监督、辅导工作进程；强化考勤制度等。12、负责根据商场实际情况与企划人员共同进行促销活动的策划和具体实施，以及评估活动效果。    3、制订所负责业务的年度工作计划并监督实施执行； 4、制定所负责部门的各项管理规章、制度； 5、积极协调和激励所属部门的工作。6、参与公司整体策划，健全公司各项制度，完善公司运营管理； 7、推动市场招商业务，组织完成公司整体业务计划； 8、负责协调各部门工作，建立有效的团队协作机制； 9、维持并开拓各方面的外部关系；10、管理并激励所属部门的工作绩效。11、负责本部门员工工作的总体安排与工作执行情况的督导实行周例会、早晚会制度；监督、辅导工作进程；强化考勤制度等。12、负责根据商场实际情况与企划人员共同进行促销活动的策划和具体实施，以及评估活动效果。    ,运营主管,https://jobs.zhaopin.com/CC610233930J00300007802.htm,招2人,6K-12K
肇嘉浜路,上海-徐汇区,玏泰贸易(上海)有限公司,CZ733171380,外商独资,2019-07-19 08:31:32,本科,5-10年,"职位描述：您将加入一个潮流自行车团队，负责线上对Electra, Pashley, etc等高端自行车品牌的线上运营工作工作内容主要包括：1.确定品牌策略发展方向（长期&短期）2. 潜在受众群和现有受众群，竞争对手分析 3. 进行Brand Campaign4. 对所建立的品牌映像的反馈和评估5. 支持市场部经理策划线上线下活动内容，举办和收尾评估6. 与其他部门负责人紧密合作。任职要求：1、全日制本科及以上学历，营销、市场类等相关专业优先考虑；2、具备相关岗位工作经验者优先；3、较强的计划与执行能力、沟通与书面口语表达能力、组织协调能力、熟练操作计算机；4、能够熟练用英语进行会话。精通英文。5、不排斥自行车文化Electra受改装车和乡土摇滚文化的影响以及,保持着舒缓自在骑行态度的承诺，创始人开始开发吸引骑手和汽车爱好者目光的自行车。不久之后，Electra 沙滩车因具有极富视觉冲击力的线条和弯曲的车架，在晴朗天气的木板路、城市街区和附近街道上随处可见。2003 年，Electra 发布全新设计 Townie，将沙滩车车架和斜躺自行车的特点相结合。Townie 舒适有趣，使非骑手也能享受骑行的乐趣，许多之前的骑手都再次加入骑行的行列。我们的目标是能够聚集到来自各个地方的热爱自行车人士，携手一起完成每一个小目标，一起构建Electra在华业务的蓝图。我们崇尚自由的工作环境，喜欢连绵不绝的创意，欢迎您的加入！我们的目标是能够聚集到来自各个地方的热爱自行车人士，携手一起完成每一个小目标，一起构建Electra在华业务的蓝图。我们崇尚自由的工作环境，喜欢连绵不绝的创意，欢迎您的加入！",品牌经理/Brand Manager,https://jobs.zhaopin.com/CZ733171380J00159861603.htm,招1人,10K-15K
