address,city,company,company_id,company_type,date,education,experience,job_description,job_name,job_url,people_num,salary
,上海,上海链家房地产经纪有限公司,CZ307313210,民营,2019-07-17 21:31:37,本科,无经验,同学你好，你的offer掉了！ 刚工作最怕啥？整天端茶倒水跑腿打杂想学习却没人正经带你薪资低地位低还老被坑我能怎么办我也很无奈啊 氮素！链家现在有一份实习工作 完全颠覆你的想象 拿着正式员工的薪酬做着正式员工一样的工作接受正式员工同样的入职培训还有师父一对一的为你传道授业解惑而且 表现优秀毕业即可转正哦！ 【招聘岗位】 链家销售储备管理岗 【岗位职责】客户服务：1.负责线上渠道的房产信息维护，打造个人的专业品牌；2.为客户提供优质的购房体验 ；3.为客户的资金安全的提供保障；4.促成买卖双方交易达成，协助双方合同签署、办理权属转移等工作  【岗位要求】1. 全日制统招本科或以上学历，专业不限2.强烈的服务意识和学习意识！！！！！！3.组织表达能力佳，有一定幽默感最好，拒绝负能量，拒绝丧；4.有服务业相关经验者优先。5.对营销管理岗感兴趣，想往管理岗位发展 【薪酬福利】1、无责底薪5000+3000月度绩效+1000住宿补贴（首月）+带薪培训，均薪（8000~10000），优秀经纪人月薪可达15000左右；2、入职后首月可享受1000元住宿补贴(7月31号之前入职的可享受）；3、通讯补贴+社保福利；4、带薪年假、节日礼物、年度免费体检、国内及出境游；5、每月业务激励：ipad、iphone、现金奖励等拿不停；6、地产行业全方位培训：带薪培训、一对一师徒培养制度，每一个经纪人都是我们的重点培养对象； 每月内部公开竞聘，谢绝关系户，无论资排辈，最快6月成为M经理，1年升任总监，机会多多惊呆你！ FAQ:1.工作地点在哪里，区域如何确定？工作地点为上海本地，根据公司战略需求，安排在上海的徐汇、闵行、静安、宝山、黄埔、浦东新区、嘉定、奉贤、青浦等区域2.到沪以后的住宿问题如何解决？如对住宿有需求，则向对应链家HR提需，复试通过的新人，链家经理会协助安排住宿 。【联系方式】：链家人事经理：赵自婷手机：15921025663（电话预约可以提前安排面试）邮箱：zhaoziting001@lianjia.com ,上海链家总部直招应届毕业生储备干部,https://jobs.zhaopin.com/CC307313213J00249613002.htm,招10人,9K-18K
金汇,上海,豹果贸易(上海)有限公司,CZ448299880,外商独资,2019-07-17 20:32:26,本科,1年以下,"Description:Since 2014, Jaguar TFC is active in the Chinese market under the name Leopard Fruit Trading (Shanghai) Co. Ltd. To expand our team in Shanghai, we are looking for a commercial assistant who is interested in developing a successful career in fruit and vegetable sector. It is a full-time position in which you assist commercial team and actively cooperate in international trade.You work from our office location in Shanghai. Your future position in the company will be international trader. Main Responsibilities:1.     Assist on import and export documents making and checking, create sales contract 2.     Collect market information, create market report weekly and provide analysis     3.     Assist on arrival quality checking and QC report making 4.     Assist on product presentations5.     Stock maintenance, keep records for stocks in and out daily6.     Assist on some administrative works related to commercial such as exhibition refund application Requirements:1.    University graduate with bachelor degree, international trade major or related2.    Excellent verbal and written communication skills for both English and Mandarin3.    Good at using excel, word, power point etc.4.    Experiences in fruit business for at least 1 year will be a plus5.     Familiar with both imported and domestic fruit products, brands,varieties and so on6.     Out-going, willing to co-operate and a good team player We offer:1.    A wonderful challenge for an ambitious trader. You get the opportunity to develop yourself in a growing company with an informal working atmosphere in which personal attention is important. You work in a challenging, varied environment in openness, honesty and transparency are core values2.     Weekends, Legal public holidays and paid time off3.     Social insurance and 7% housing fund withholding4.     Annual employee physical examination5.     Monthly transportation allowance, need to provide transportation receipts",Commercial Assistant,https://jobs.zhaopin.com/CC448299880J00389053005.htm,招1人,6K-8K
中山北路,上海,上海优盛教育科技有限公司,CZ440186630,上市公司,2019-07-17 20:51:56,本科,不限,职位职责：1、热情呼出/接听咨询电话，根据综合情况了解和测评结果，给家长和学生提供学习咨询，安排短期试听课次并达成长期课程购买；2、确保按时完成上级下达的个人服务销售指标，以及配合完成团队服务销售任务；3、负责为学员安排所有的课程维护工作；4、及时了解学生学习情况，与家长保持经常的沟通，建立良好的关系，维护公司的形象；5、汇总市场、销售等数据，完成各类相关报表的制作，以及客户信息数据的准确、及时录入；6、建立、维护并拓展全国及区域性的KOL运营体系；7、负责妈妈群渠道拓展，支持产品运营策划并执行妈妈团购、社群拼团营销模式；8、领导安排的其他工作。任职要求：1、大专或以上学历，有同行业教育培训机构销售及社群运营经验者优先；(可接受实习生)2、具有较强的沟通说服能力和逻辑思维能力，有较强的应变能力、抗压能力；3、热爱教育事业，有进取心，执行力强，有良好的客户服务意识和学习能力；4、有奋斗精神，团队合作精神，能适应灵活的工作时间（包括周末）。,课程服务顾问,https://jobs.zhaopin.com/CC440186636J00243320908.htm,招1人,5K-10K
,上海-徐汇区,上海丽兹行房地产经纪有限公司-SH-Y3,CZ418846210D00112983271,民营,2019-07-17 21:36:59,本科,不限,【岗位职责】1.新员工入职，熟悉了解丽兹行国内外产品信息（北京、上海、美国）；2.详细了解客户的核心诉求，与客户面对面沟通，通过Ipad、豪宅APP、720度环景看房等科技软件与营销工具进行产品匹配及全方位作业展示；3.带客户实际看房、讲盘，为客户提供真实客观的商圈楼盘房源基本信息；4.为客户定制个性化数据分析报告，通过市场、商圈、项目等对比分析，为客户提供市场报告与投资建议；5.根据客户需要，为客户提供房产估价方案，通过线上与线下营销方案与活动快速帮助客户实现资产变现与增值；6.进行磋商、商务谈判，促成成交，帮助客户安全高效完成整个交易流程。   【岗位要求】1.21-35周岁，全日制统招本科及以上学历/国外top500留学生，学习能力强；2.具有相应的沟通表达能力，有良好的亲和力；3.对工作热忱认真，注重团队合作；4.理解能力、逻辑能力强；5.工作经验不限，专业不限。  【薪资待遇】1. 薪资构成：①入职第一月即无责任底薪6000+500住房补贴+500~1500学历津贴，无业绩要求的哦~②晋级加薪：每月评定等级，A0~A15，每晋升一级底薪增加300，封顶10900，如果你够优秀，连跳15级不是梦③提成：提点3%-62%，根据个人业绩核算（豪宅顾问年薪收入约30万，销冠年收入破百万）2.六险一金：养老、失业、医疗、工伤、生育、商业保险，公积金，均缴纳上海本地的哟~3.各类奖项拿到手软：新人奖、品质及价值范、支持个人及团队奖、个人月度销冠奖、团队月度奖等等4.海内外任你游：泰山、青岛、杭州、海南、云南、泰国、韩国、马尔代夫.......就等你来！5.随岗培训：集团14年系统化培训，且带薪，一对一师徒辅导；6.迅速积累经验、能力和人脉：零距离对接各行各业大人物，汲取更多成功的经验和人生阅历,销售投资顾问,https://jobs.zhaopin.com/418846213274050.htm,招20人,8K-12K
奉城,上海-奉贤区,上海橙聚网络科技有限公司,CZ418554030,民营,2019-07-17 20:57:27,本科,1-3年,"职位描述：1、负责网站产品的标题优化和信息发布，维护阿里巴巴网站后台及操作。2、负责产品在阿里巴巴和互联网的推广，能有效提升网站及产品的访问量 。3、负责外贸业务开拓,整理客户资料,联系客户,对客户的询 盘进行回盘;4、在分管区域内争取订单,巩固老客户,开发新客户,根据销 售指标,制定计划及执行方案并付诸实施;5、 跟踪订单的生产进度，并及时检查生产产品是否符合客户要求，按时安排产品的发货。6、组织客户投诉或退货的处理,并将结果反馈给公司或客户;7、负责公司网站日常维护、产品更新，以增强网站吸引力、产品销量；8、领导交代的其他事项。任职要求：1.具有一定外贸专业知识者优先考虑2.会运用阿里巴巴国际站平台者优先考虑3.从事外贸行业1年以上者优先考虑4.了解报关、跟单、出口退税者优先考虑5.能吃苦耐劳、英语4级及以上6.优秀应届生亦可7.提供试用期1~3个月福利待遇：1.底薪加高额提成底薪6K-8K2.法定假日，带薪休假，该有的咱都有3.五险一金，一个都不能少~4.奖金福利：节日福利奖、团队奖金、季度绩效奖金、个人奖励等等……5.全面培训：岗前培训、岗位培训、提升培训、外出培训",外贸业务员,https://jobs.zhaopin.com/CC418554038J00151394804.htm,招20人,15K-20K
五里桥,上海,上海智农商务咨询服务中心,CZ841737240,民营,2019-07-17 20:54:26,本科,3-5年,岗位职责：1、根据公司及品牌文化要求，撰写产品策划文案、品牌宣传文案、网络新闻稿、广告软文及其他宣传文案；2、负责新媒体平台活动的策划方案、广告方案、品牌宣传活动文案的编辑；3、分析同行业品牌和消费者的心理，提升公司和平台形象；4、公司宣传性软文的撰写及内部各类稿件（新闻稿、综述稿、评论稿、专访稿等）、策划方案、报告等；5、在文案策划的过程中，配合广告策略，与设计人员共同完成宣传物料。任职资格：1、统招本科及以上；2、较强的自学能力和创意能力，扎实的文字功底，逻辑思维力强，思路敏捷；3、具有优秀的文案写作能力，出色的文字组织能力，写作经验丰富，有丰富的提案经验；4、善于沟通，领悟能力强，具有良好的语言表达能力。5、对雅思托福培训等语言培训方向了解的优先。,文案专员,https://jobs.zhaopin.com/CC841737240J00395241105.htm,招1人,5K-10K
闸北公园,上海,上海初英文化传播有限公司,CZ817452320,民营,2019-07-17 21:22:44,本科,不限,岗位职责：1）针对学生情况，能独立给学生制订有效的竞赛辅导方案，进行个性化的课程讲授，为学生提供高质量的教学服务，提升成绩；2）参加教研备课活动，提高业务水平；3）至少一年以上教学经验，优秀者可适当放宽；4）授课条理清晰，重点突出，并善于根据学生特点因材施教；5）协同教育咨询师、教务老师做好学生和家长的服务工作，提高客户满意度。任职要求：1）本科以上学历（教学经验丰富者可放宽至大专学历），普通话标准，仪表仪态端庄，有亲和力；2）具有良好的教师职业操守和服务意识，热爱教育教学工作，热爱学生，为人师表，身正为范；3）沟通表达能力强，讲课条理清晰，风趣幽默，有互动，能够因材施教，启发教学；4）有爱心、有耐心、有责任心，抗压力强，执行力强。福利待遇：1）按照国家相关规定缴纳社保及公积金；2）教育行业内领先的奖金比例；3 ) 提供高档公寓宿舍，距离校区工作地点约10分钟。4）专业严格的培训体系：入职培训、带教培训、分享培训、模拟培训、旁听培训。（行业顶尖的在职人员带教主讲、严格的考试考核体系）5）公正快速的晋升体系：实习期→转正→骨干教师→学科带头人→副校长培训生→副校长→校长/区域教学经理。（公司处于扩张期，平均晋升周期6-9个月）6）教育行业单纯积极的团队氛围；每月校区活动、每季度区域活动、每年度集体旅游；提供年假，且工龄每满1年增加1天。做五休二 ��一周二固定休息,小学数学老师（包住+五险一金+年度旅游）,https://jobs.zhaopin.com/CC817452320J00266219401.htm,招2人,8K-12K
南码头,上海-浦东新区,上海拓鸣贸易有限公司,CZ507752120,民营,2019-07-17 21:04:32,本科,1-3年,1.熟悉Amazon/eBay产品上传流程；2.负责商品上架、下架、维护更新等工作；3.负责及时、合理地优化、调整在线商品Listing信息，包括商品模板、图片、描述、关键词等；4.对于账号按公司要求进行各项数据分析以确保账号正常发展；5.能通过各种方式方法，提升帐号的操作与销售技能；6.工作态度认真细心，积极主动职位要求：1、本科以上学历，本科以上学历，英语水平6级以上，有亚马逊经验更佳2、了解电商政策规定3、思维灵活且有逻辑性，积极主动，敏锐的市场分析能力，善于解决各种业务问题4、能承受一定的工作压力，应变能力强5、性格开朗，正直，自我约束能力强，高度的工作热情，良好的团队合作精神,亚马逊/跨境电商运营,https://jobs.zhaopin.com/CC507752125J00278264205.htm,招2人,5K-10K
陆家嘴,上海,上海才集商务咨询有限公司,CZ651265420,民营,2019-07-17 19:52:05,本科,无经验,1、根据顾问对所在行业，公司以及职位的分析，参与制定目标候选人的寻访方案；2、进行相关侯选人资料的收集、分类、整理，对简历做初步筛选；岗位要求：1、 全日制本科及以上的学历，大四或者研三在校学生（一周工作至少3天），表现优异毕业可留用；2、具有良好的沟通协调能力和主动学习能力；3、有团队合作精神；ps:1.希望你对猎头行业有一定的兴趣或了解，投简历的时候记得去网上了解一下猎头是做什么的；2.猎头是半销售半服务的行业，有一定的压力，希望你能抗压。,人力实习生(招聘/猎头),https://jobs.zhaopin.com/CC651265424J00184275607.htm,招1人,2K-4K
外滩,上海,丽勒高(上海)人才服务有限公司,CZ896370330,合资,2019-07-17 19:02:04,本科,不限,（丽勒高（上海）人才服务有限公司）工作职责： 1. 参与制定候选人的寻访方案； 2. 实施寻访计划，对候选人做出初步评价和筛选； 3. 为候选人提供专业的职业发展规划和辅导； 4. 提交候选人评价和推荐报告； 5. 协调面试安排，跟进面试的进度，及时反馈； 6. 薪酬谈判，offer跟进。  职位要求： 1. 大学本科学历，猎头相关经验者优先； 2. 具备良好的人际沟通能力、协调能力、学习能力； 3. 逻辑思维佳、责任心强，工作积极主动，有追求成功的热情； 4. 有意在人力资源领域长期发展； 5. 会日语或英语者优先。  薪资福利：月薪：面议（无责底薪，高提成）・三年劳动合同・有薪休假及公司福利假・提成制度·各项福利齐全五险一金；其他福利：有海外出差、交流机会；公司季度活动、生日派对；每月Top嘉奖等——————————————————————————————————————我们是专业的猎头公司，我们的服务不会向个人收取任何费用，我们承诺提供最为专业的猎头服务。您可以通过本网站投递简历，或将简历发送至：hr@hrs-sh.com联系电话：（**************206（日本語可）公司地址：上海市黄浦区西藏中路585号新金桥广场3楼F-G座 更多职位信息请关注：公司主页：更新中微信公众号：*******---丽勒高（上海）人才服务有限公司---———————————————————————————————————————,猎头顾问（高提成、市中心通勤）ID:6282,https://jobs.zhaopin.com/CZ896370330J00030123802.htm,招2人,7K-12K
